,lat,lng
0,40.73011689999999,-73.9913906
1,40.73028,-73.990532
2,40.7297078,-73.99146549999999
3,40.7305546,-73.9903097
4,40.7296067,-73.9901471
5,40.7290709,-73.9904304
6,40.7300924,-73.989251
7,40.729324,-73.989532
8,40.73149840000001,-73.9901895
9,40.7307245,-73.9928661
10,40.7304975,-73.98907369999999
11,40.7314381,-73.9924168
12,40.7285745,-73.99047449999999
13,40.7310147,-73.9890114
14,40.7297131,-73.993268
15,40.7293053,-73.99361019999999
16,40.7326169,-73.9899315
17,40.7316469,-73.9882303
18,40.728048,-73.9928534
19,40.7294265,-73.987629
20,40.7300984,-73.98070779999999
21,40.730408,-73.980507
22,40.7306376,-73.9806334
23,40.728676,-73.981506
24,40.72821400000001,-73.98207099999999
25,40.72942,-73.978172
26,40.731064,-73.982125
27,40.731152,-73.98196399999999
28,40.727836,-73.9820522
29,40.729403,-73.977825
30,40.727646,-73.98187999999999
31,40.72969889999999,-73.9836224
32,40.727051,-73.980217
33,40.7319173,-73.9820402
34,40.7274799,-73.98299589999999
35,40.7267032,-73.9795853
36,40.7269793,-73.9827462
37,40.7270536,-73.9829403
38,40.72671649999999,-73.9833031
39,40.7286924,-73.9760481
40,40.743057,-74.00806399999999
41,40.7419202,-74.00742120000001
42,40.743388,-74.0084
43,40.743683,-74.00700410000002
44,40.7414063,-74.0061583
45,40.74450059999999,-74.0082255
46,40.7444414,-74.00606379999999
47,40.744984,-74.007431
48,40.74503369999999,-74.0080874
49,40.745109,-74.007649
50,40.7407067,-74.0052955
51,40.7431495,-74.00394349999999
52,40.745628,-74.0079877
53,40.7406148,-74.0047867
54,40.7454053,-74.0057004
55,40.7401881,-74.0053752
56,40.744452,-74.0029747
57,40.738865,-74.006371
58,40.738853,-74.005592
59,40.746616,-74.00482199999999
60,40.7125932,-74.0096313
61,40.712876,-74.009492
62,40.7123823,-74.0097917
63,40.713148,-74.009249
64,40.7119472,-74.010116
65,40.7134817,-74.0089351
66,40.7117213,-74.0102397
67,40.714516,-74.010223
68,40.7140067,-74.0085442
69,40.71160119999999,-74.0086007
70,40.7123649,-74.0079382
71,40.7141852,-74.0083968
72,40.7141274,-74.008012
73,40.713284,-74.00750479999999
74,40.7117523,-74.0076002
75,40.7114032,-74.00783510000001
76,40.71144949999999,-74.0077645
77,40.7150727,-74.0117877
78,40.71532359999999,-74.0089264
79,40.711518,-74.007232
80,40.7635293,-73.9892003
81,40.7633502,-73.9892374
82,40.76312360000001,-73.9898314
83,40.7645217,-73.98836419999999
84,40.7645652,-73.9917444
85,40.764272,-73.991957
86,40.7640539,-73.9920534
87,40.76194530000001,-73.9870766
88,40.761896,-73.98623300000001
89,40.76302700000001,-73.992874
90,40.7663467,-73.99044669999999
91,40.7620666,-73.9858376
92,40.7607761,-73.99110990000001
93,40.7637283,-73.9848897
94,40.7664893,-73.9869392
95,40.76176030000001,-73.9937716
96,40.75967009999999,-73.98787159999999
97,40.7598676,-73.9917504
98,40.7680243,-73.98923289999999
99,40.718261,-73.957171
100,40.72047999999999,-73.9594946
101,40.7191158,-73.9562862
102,40.718812,-73.961265
103,40.716919,-73.958626
104,40.7179011,-73.95559879999999
105,40.71660869999999,-73.956996
106,40.7216116,-73.96024220000001
107,40.7196521,-73.9623411
108,40.71910109999999,-73.9543132
109,40.7221433,-73.9577101
110,40.715782,-73.959846
111,40.7208869,-73.9543687
112,40.715176,-73.958519
113,40.723225,-73.958415
114,40.7134201,-73.9921703
115,40.7119727,-73.9971442
116,40.7121173,-73.9973511
117,40.711876,-73.997925
118,40.711768,-73.999044
119,40.712326,-73.994743
120,40.7119017,-73.9994025
121,40.7134076,-73.99746859999999
122,40.7122961,-73.993954
123,40.7135542,-73.9976035
124,40.71332259999999,-73.9986819
125,40.7134527,-73.99910849999999
126,40.7137385,-73.9950508
127,40.710831,-74.000824
128,40.7104848,-74.0007761
129,40.71365699999999,-73.99404899999999
130,40.7138754,-73.9992778
131,40.71262,-73.992653
132,40.7148185,-73.9971451
133,40.710861,-73.991936
134,40.785728,-73.948746
135,40.785746,-73.94886199999999
136,40.785358,-73.949463
137,40.784946,-73.94899699999999
138,40.787277,-73.949989
139,40.785065,-73.946555
140,40.78424460000001,-73.94730969999999
141,40.784946,-73.946365
142,40.785851,-73.95121
143,40.786098,-73.95124799999999
144,40.78407,-73.947292
145,40.7855067,-73.9513326
146,40.78548000000001,-73.951332
147,40.78790600000001,-73.947273
148,40.78381700000001,-73.94749399999999
149,40.7836284,-73.95034319999999
150,40.7886055,-73.94905899999999
151,40.784546,-73.94548
152,40.7872196,-73.94509459999999
153,40.7842503,-73.95224929999999
154,40.77107900000001,-73.9827734
155,40.77434239999999,-73.9846118
156,40.77505099999999,-73.984749
157,40.7739296,-73.98451179999999
158,40.775639,-73.983673
159,40.774132,-73.982727
160,40.7758238,-73.98653259999999
161,40.7752091,-73.9823925
162,40.77590600000001,-73.986807
163,40.7751263,-73.9873246
164,40.774269,-73.982025
165,40.773178,-73.982788
166,40.7726388,-73.9858359
