,NightClubId,lat,lon
111,111,40.7196945,-73.9896684
112,112,40.72190399999999,-73.99642399999998
113,113,40.72212639999999,-73.99213979999998
114,114,40.719874,-73.98709000000001
115,115,40.7209731,-73.98812769999998
116,116,40.72154099999999,-73.988186
117,117,40.717392,-73.995134
118,118,40.71860119999999,-73.9924413
119,119,40.7189014,-73.9922141
120,120,40.7186217,-73.99243790000001
121,121,40.722395,-73.99195300000001
122,122,40.68017700000001,-73.9749578
123,123,40.67792929999999,-73.9792599
124,124,40.6778453,-73.97264779999998
125,125,40.6749687,-73.97597809999998
126,126,40.800581099999995,-73.9377416
127,127,40.798739000000005,-73.96826999999998
128,128,40.801125799999994,-73.9681923
129,129,40.80229769999999,-73.9683426
130,130,40.7987994,-73.96434620000001
131,131,40.7136465,-73.9576038
132,132,40.713823,-73.95965
137,137,40.713615000000004,-73.956122
138,138,40.748766700000004,-73.99201059999999
139,139,40.75032819999999,-73.98636189999998
140,140,40.754069,-73.99126899999999
141,141,40.7499963,-73.99537649999998
142,142,40.752584999999996,-73.987915
143,143,40.7477239,-73.9872855
144,144,40.7476757,-73.9870323
145,145,40.747735,-73.98621
146,146,40.74792919999999,-73.98677599999998
147,147,40.7477712,-73.9874152
148,148,40.747174900000005,-73.9917755
149,149,40.74978840000001,-73.9853832
150,150,40.7476217,-73.98745090000001
151,151,40.747735,-73.986194
152,152,40.7480386,-73.9947172
153,153,40.747614500000005,-73.98724990000001
154,154,40.7521284,-73.9918752
155,155,40.74975000000001,-73.9948338
156,156,40.74818880000001,-73.9863847
157,157,40.750873399999996,-73.99221849999998
158,158,40.70451699999999,-74.003123
159,159,40.708721000000004,-74.00536090000001
160,160,40.70981079999999,-74.00536819999998
163,163,40.70491219999999,-74.00639679999998
164,164,40.7046868,-74.00748519999998
165,165,40.7048731,-74.00865340000001
170,170,40.7709365,-73.9805466
171,171,40.71166669999999,-73.94522730000001
172,172,40.7087338,-73.9429286
173,173,40.710921,-73.945284
174,174,40.7071619,-73.947452
175,175,40.70676859999999,-73.94927659999998
176,176,40.7657089,-73.9692386
177,177,40.7645507,-73.969144
178,178,40.7644078,-73.9692112
179,179,40.7629003,-73.9714637
180,180,40.7658815,-73.96932919999998
181,181,40.76460949999999,-73.97435469999998
182,182,40.765321899999996,-73.976299
183,183,40.76663689999999,-73.9683848
184,184,40.7651828,-73.97189370000001
185,185,40.762187899999994,-73.97160629999998
187,187,40.762654100000006,-73.97157740000002
188,188,40.7658684,-73.9714443
190,190,40.76099489999999,-73.98404490000001
191,191,40.761896,-73.983525
193,193,40.764249099999994,-73.98322689999998
194,194,40.7636293,-73.98103490000001
197,197,40.76393530000001,-73.98199679999998
199,199,40.7598383,-73.9841848
208,208,40.76149909999999,-73.9826791
209,209,40.7293723,-74.0041815
210,210,40.7252839,-74.0054981
211,211,40.7258386,-74.00941929999998
212,212,40.7264254,-74.00871140000001
213,213,40.7284492,-74.00512409999999
214,214,40.7244354,-74.00806899999998
215,215,40.72980889999999,-74.0117162
216,216,40.725766799999995,-74.00860949999998
222,222,40.754439,-73.9951889
224,224,40.75049399999999,-73.9934402
225,225,40.7502689,-73.99317239999998
227,227,40.749432299999995,-73.99421
228,228,40.752359000000006,-73.989319
229,229,40.7478842,-73.99432019999998
230,230,40.7479034,-73.99483070000001
231,231,40.7479956,-73.9915238
232,232,40.75411679999999,-73.99068849999998
233,233,40.752280999999996,-73.99211700000001
234,234,40.75073709999999,-73.9921269
235,235,40.750627,-73.99068299999998
236,236,40.75358920000001,-73.9914619
237,237,40.796288800000006,-73.9371793
239,239,40.710254,-74.016566
240,240,40.71480200000001,-73.9415801
242,242,40.719170899999995,-73.94314779999998
244,244,40.783060299999995,-73.9712488
245,245,40.730894299999996,-74.00070300000002
246,246,40.7314,-74.002382
247,247,40.73135499999999,-74.00065040000001
248,248,40.729352,-73.9983558
249,249,40.7307334,-74.00093129999998
250,250,40.734295,-74.00269200000001
251,251,40.72886389999999,-74.0001051
252,252,40.733782399999996,-74.0022283
253,253,40.72725140000001,-74.000105
254,254,40.730623,-74.000063
255,255,40.7326444,-74.0025296
257,257,40.7334327,-74.0060814
258,258,40.7326639,-74.00206920000001
259,259,40.72657529999999,-73.9998614
260,260,40.730686600000006,-74.0000953
261,261,40.729905,-74.00024599999998
262,262,40.733418900000004,-74.00210909999998
263,263,40.7283929,-73.9980822
264,264,40.733234,-74.00537899999998
265,265,40.685910699999994,-73.9816026
266,266,40.6856352,-73.9818993
267,267,40.6914878,-73.98465050000001
268,268,40.6863042,-73.9841045
269,269,40.6879496,-73.98803259999998
270,270,40.687836,-73.9788605
271,271,40.768449600000004,-73.95586180000001
272,272,40.771129499999994,-73.95642649999998
273,273,40.77247179999999,-73.959448
274,274,40.76871500000001,-73.956259
275,275,40.76954870000001,-73.95440570000001
276,276,40.7589876,-73.9863247
277,277,40.753736700000005,-73.98577639999998
279,279,40.7592109,-73.9859453
281,281,40.7575555,-73.98403409999999
282,282,40.7512435,-73.9848667
283,283,40.7521625,-73.9853525
284,284,40.75842199999999,-73.98411000000002
285,285,40.751248,-73.984873
286,286,40.7577951,-73.98376409999999
287,287,40.7546799,-73.98925200000001
288,288,40.7558649,-73.9819766
289,289,40.754606200000005,-73.98099570000001
290,290,40.754870600000004,-73.985709
291,291,40.7547809,-73.98920109999999
292,292,40.756892,-73.991771
293,293,40.754916200000004,-73.9858036
294,294,40.7583097,-73.9893551
295,295,40.759356200000006,-73.98568999999998
309,309,40.7236469,-74.00435240000002
310,310,40.7305855,-74.00022320000001
311,311,40.72981179999999,-74.00052020000001
313,313,40.729684999999996,-74.000472
314,314,40.7237873,-74.00508529999998
315,315,40.72357749999999,-74.00301139999998
317,317,40.736030299999996,-74.00168649999998
320,320,40.73850489999999,-74.0035382
326,326,40.7358277,-74.0074185
327,327,40.7382367,-74.00937409999999
330,330,40.7393126,-74.00199099999998
331,331,40.7346,-74.001924
333,333,40.7332013,-74.0034518
337,337,40.745325,-73.997813
338,338,40.744721999999996,-73.993641
341,341,40.74437160000001,-73.99689509999999
343,343,40.744921500000004,-73.999073
345,345,40.7449459,-73.99918659999999
349,349,40.74557190000001,-73.993695
350,350,40.7457494,-73.992305
351,351,40.7432335,-73.99649800000002
354,354,40.7453825,-73.99223570000001
356,356,40.779478499999996,-73.9498636
358,358,40.7808164,-73.9493786
359,359,40.7781196,-73.94776139999998
361,361,40.7399782,-73.99321549999998
362,362,40.742975,-73.98927599999998
363,363,40.74107300000001,-73.99293
364,364,40.7415426,-73.99298379999998
365,365,40.740097999999996,-73.992403
366,366,40.74118170000001,-73.99319539999998
368,368,40.744037899999995,-73.98921690000002
369,369,40.7445127,-73.990465
370,370,40.7398848,-73.9900818
371,371,40.73871389999999,-73.99371640000001
372,372,40.7390081,-73.9906637
374,374,40.742871,-73.99198299999998
375,375,40.740740100000004,-73.9932516
377,377,40.742531,-73.99032590000002
380,380,40.7445741,-73.9904318
381,381,40.7500716,-73.9847181
382,382,40.7449729,-73.98318119999998
388,388,40.7493304,-73.9831537
393,393,40.749520000000004,-73.9847918
394,394,40.74925129999999,-73.98284149999998
395,395,40.7469829,-73.985343
397,397,40.7458736,-73.98669070000003
400,400,40.74369,-73.9866145
402,402,40.73492900000001,-73.98844799999999
404,404,40.734728999999994,-73.99189399999999
409,409,40.735181,-73.993185
411,411,40.73595840000001,-73.98708210000002
416,416,40.73676210000001,-73.9908609
417,417,40.7368791,-73.98831969999998
418,418,40.736945500000004,-73.99748799999998
419,419,40.73568530000001,-73.9892836
420,420,40.7408649,-73.99232310000002
432,432,40.721916,-73.981826
433,433,40.724537700000006,-73.98146659999998
434,434,40.725322399999996,-73.9842582
435,435,40.72102399999999,-73.983235
436,436,40.7232166,-73.9827734
437,437,40.72581829999999,-73.9839495
440,440,40.721782,-73.98026
441,441,40.72517930000001,-73.98449509999999
442,442,40.7224983,-73.9797303
444,444,40.7229984,-73.98543579999998
446,446,40.725399100000004,-73.9833833
456,456,40.7386731,-73.99551389999998
457,457,40.73962849999999,-73.99407200000002
460,460,40.761456,-73.96085599999998
461,461,40.7653068,-73.9638425
462,462,40.6915019,-73.9516625
464,464,40.7213819,-73.94582690000001
465,465,40.723702,-73.95246999999998
466,466,40.76038500000001,-73.9766736
467,467,40.75881400000001,-73.970443
468,468,40.759728499999994,-73.97294769999998
469,469,40.756372,-73.97145600000002
471,471,40.760882,-73.9725115
472,472,40.7629501,-73.97748759999999
473,473,40.761639200000005,-73.9753449
475,475,40.7563217,-73.97140350000001
476,476,40.7624,-73.97806700000001
477,477,40.760861,-73.96835109999998
478,478,40.7578105,-73.97082189999998
480,480,40.757805499999996,-73.974859
481,481,40.75788,-73.97477099999998
482,482,40.759487,-73.971087
483,483,40.76087020000001,-73.97743059999998
484,484,40.7624015,-73.9782728
485,485,40.7557125,-73.97274999999998
503,503,40.7396696,-74.00689919999998
504,504,40.7345655,-74.00194110000002
505,505,40.7337004,-74.00228220000001
506,506,40.7606625,-73.96227560000001
507,507,40.760653000000005,-73.965822
508,508,40.7591723,-73.9620025
509,509,40.7605794,-73.96585970000001
511,511,40.762200899999996,-73.96576359999999
512,512,40.756923,-73.96108989999998
513,513,40.7590319,-73.9896442
517,517,40.7571936,-73.9932135
518,518,40.756515,-73.992446
524,524,40.75885830000001,-73.99283419999998
530,530,40.758830700000004,-73.99280639999998
531,531,40.75850330000001,-73.9907235
535,535,40.711067,-73.965125
536,536,40.710851,-73.96769979999998
537,537,40.6789528,-73.99773929999999
555,555,40.761003,-73.96879299999998
560,560,40.710468299999995,-73.95413280000002
562,562,40.712855100000006,-73.95522249999998
564,564,40.711487899999995,-73.95369659999999
565,565,40.714560999999996,-73.953499
567,567,40.70938220000001,-73.95565970000001
568,568,40.7094179,-73.95849539999998
570,570,40.708649799999996,-73.95797859999998
588,588,40.74366959999999,-74.003074
605,605,40.73250000000001,-73.99869199999998
608,608,40.7317482,-74.001778
611,611,40.6825585,-73.96546090000001
612,612,40.68148729999999,-73.9650745
613,613,40.67984320000001,-73.9638861
614,614,40.678534,-73.958435
615,615,40.68051869999999,-73.96237459999998
616,616,40.681071100000004,-73.9564752
617,617,40.679165999999995,-73.9579372
618,618,40.724931,-73.98765300000001
619,619,40.7274238,-73.9863031
638,638,40.6702492,-73.97909419999998
652,652,40.7184239,-74.00335229999999
653,653,40.71733879999999,-74.0012296
654,654,40.775290000000005,-73.9633083
655,655,40.7744937,-73.9640958
656,656,40.774297,-73.96299300000001
657,657,40.71918460000001,-74.00331609999998
658,658,40.72216249999999,-74.00348919999998
659,659,40.721977200000005,-74.00496700000001
660,660,40.71991739999999,-74.0073046
666,666,40.720993799999995,-74.0046492
668,668,40.719404,-74.004902
669,669,40.72085269999999,-74.0009541
670,670,40.7191699,-74.00324959999999
671,671,40.71938129999999,-74.0047809
672,672,40.7192169,-74.0001156
675,675,40.729935499999996,-73.9546495
676,676,40.729361,-73.9573735
677,677,40.73333,-73.9580393
678,678,40.72693759999999,-73.95291209999998
679,679,40.729747999999994,-73.951863
680,680,40.729893,-73.95912899999998
695,695,40.7257471,-73.99179659999999
701,701,40.7682395,-73.98491469999998
703,703,40.7689823,-73.98301550000001
706,706,40.7685775,-73.9831832
707,707,40.76859049999999,-73.98309859999998
708,708,40.7685594,-73.9830762
709,709,40.767345799999994,-73.9894995
710,710,40.7687451,-73.98450129999998
717,717,40.725475,-73.99258999999998
719,719,40.7249254,-73.9927056
720,720,40.7232643,-73.98814180000002
726,726,40.72329859999999,-73.988203
729,729,40.723439600000006,-73.9880708
759,759,40.726203000000005,-73.997038
763,763,40.722646000000005,-73.99452889999998
764,764,40.7227174,-73.99176690000002
765,765,40.7267479,-73.9959883
766,766,40.722829,-73.9897703
767,767,40.72292789999999,-73.9897503
768,768,40.72395480000001,-73.996038
769,769,40.72307070000001,-73.99202890000001
770,770,40.720690600000005,-73.99459300000001
771,771,40.742296200000006,-73.983777
773,773,40.7453408,-73.9777818
774,774,40.7429218,-73.9819893
775,775,40.745273700000006,-73.9794606
778,778,40.7424609,-73.98366740000002
779,779,40.743074799999995,-73.9803757
780,780,40.743919399999996,-73.98419670000001
781,781,40.74240260000001,-73.98480400000003
782,782,40.74540820000001,-73.9832796
783,783,40.746095000000004,-73.984145
784,784,40.743949799999996,-73.9871647
785,785,40.7433388,-73.9775703
786,786,40.73988689999999,-73.98494000000001
787,787,40.740036700000005,-73.9853668
788,788,40.7392639,-73.98351059999999
789,789,40.7441605,-73.98738459999998
790,790,40.74435089999999,-73.97648889999998
791,791,40.76457599999999,-73.99595
792,792,40.76503129999999,-73.99603959999999
793,793,40.76401389999999,-73.9976374
794,794,40.7645778,-73.99593469999998
804,804,40.76505699999999,-73.995994
806,806,40.759311,-73.995661
808,808,40.765076,-73.995986
809,809,40.759861,-73.996476
810,810,40.76128310000001,-73.9881834
812,812,40.709955599999994,-73.9627167
813,813,40.711304999999996,-73.96307900000001
819,819,40.70744570000001,-73.95697969999998
844,844,40.724017399999994,-74.010448
858,858,40.73352899999999,-73.9970043
884,884,40.719567100000006,-74.0083683
891,891,40.722167600000006,-73.9867459
905,905,40.67697460000001,-73.963403
908,908,40.775298,-73.949112
931,931,40.745132,-73.97598099999998
937,937,40.7425764,-73.979012
938,938,40.744566999999996,-73.976845
939,939,40.74475729999999,-73.978369
940,940,40.7423703,-73.981888
944,944,40.725860499999996,-73.95774089999998
949,949,40.720428999999996,-73.9868984
967,967,40.696951299999995,-73.9345859
968,968,40.761484,-74.00096690000001
969,969,40.76167450000001,-74.00220519999998
970,970,40.76078529999999,-74.0002798
971,971,40.75785030000001,-73.99965569999998
974,974,40.704621100000004,-74.0097455
975,975,40.7060255,-74.01176439999998
981,981,40.707489,-74.01251599999998
986,986,40.75447029999999,-73.97598529999998
987,987,40.7577451,-73.96780859999998
989,989,40.7545455,-73.97325959999998
990,990,40.75708150000001,-73.9666182
991,991,40.75327199999999,-73.973911
993,993,40.753184999999995,-73.9693632
999,999,40.75577129999999,-73.9691283
1000,1000,40.756921999999996,-73.968099
1001,1001,40.75719029999999,-73.96860040000001
1002,1002,40.759151,-73.97104499999999
1022,1022,40.71797129999999,-73.9852887
1027,1027,40.6844234,-73.9921569
1028,1028,40.7992366,-73.94366529999998
1029,1029,40.79894799999999,-73.94316900000003
1034,1034,40.734596,-73.985551
1036,1036,40.7351818,-73.98514399999998
1039,1039,40.790867,-73.93407289999998
1041,1041,40.7909991,-73.94188929999999
1059,1059,40.734480700000006,-73.99344789999998
1060,1060,40.734480299999994,-73.9938696
1061,1061,40.737201,-73.98962399999998
1064,1064,40.7032944,-74.0113178
1077,1077,40.680425299999996,-73.9825286
1095,1095,40.72018610000001,-73.9846227
1106,1106,40.7159364,-73.99678940000001
1108,1108,40.719112,-74.0090815
1128,1128,40.717397,-73.99517449999998
1129,1129,40.7170107,-73.9951885
1130,1130,40.7151348,-73.99205090000001
1131,1131,40.71607349999999,-73.99658620000001
1134,1134,40.7163092,-73.99138190000001
1135,1135,40.715143,-73.9911467
1136,1136,40.81132100000001,-73.95348899999998
1137,1137,40.811643200000006,-73.95032139999998
1138,1138,40.8128485,-73.9553901
1160,1160,40.674144500000004,-73.9632793
1161,1161,40.6738619,-73.9628116
1162,1162,40.6733806,-73.96465970000001
1164,1164,40.6719225,-73.9578088
1165,1165,40.67216,-73.957666
1166,1166,40.6706624,-73.99150689999998
1167,1167,40.66958449999999,-73.99549139999998
1175,1175,40.7137882,-73.96586359999998
1180,1180,40.68661600000001,-73.95481099999998
1181,1181,40.683721000000006,-73.953808
1182,1182,40.6883159,-73.95687609999999
1214,1214,40.68641149999999,-73.96656589999998
1215,1215,40.686341799999994,-73.9736123
1217,1217,40.6873087,-73.9724778
1242,1242,40.765314000000004,-73.91408799999998
1243,1243,40.765370700000005,-73.91396820000001
1244,1244,40.76298299999999,-73.915337
1245,1245,40.7658249,-73.9130935
1246,1246,40.766802500000004,-73.9128762
1247,1247,40.76715300000001,-73.912019
1248,1248,40.67975070000001,-74.00728749999998
1249,1249,40.684634,-74.00151699999998
1254,1254,40.7080912,-73.95451709999998
1255,1255,40.7075371,-73.95594859999999
1278,1278,40.7638191,-73.9772048
1279,1279,40.764630600000004,-73.97837559999998
1286,1286,40.767416,-73.995936
1292,1292,40.766805,-73.99621499999998
1296,1296,40.76667570000001,-73.99623000000001
1297,1297,40.766898100000006,-73.9962714
1299,1299,40.7671836,-73.99549979999998
1300,1300,40.7278805,-73.9421376
1302,1302,40.7287798,-73.94381209999999
1303,1303,40.749698200000005,-73.97554509999998
1306,1306,40.7484054,-73.97794669999998
1308,1308,40.751495,-73.97063700000002
1309,1309,40.7478785,-73.9738969
1310,1310,40.751276399999995,-73.9721395
1324,1324,40.7318159,-74.0013434
1325,1325,40.7340176,-73.9990267
1326,1326,40.732772,-73.997294
1329,1329,40.732087,-73.99667600000001
1344,1344,40.74392329999999,-73.9881681
1352,1352,40.69347609999999,-73.9670929
1353,1353,40.6961033,-73.96816559999998
1354,1354,40.68982289999999,-73.9722869
1363,1363,40.73973129999999,-73.98433440000001
1385,1385,40.701225,-73.945392
1404,1404,40.72030290000001,-73.991134
1441,1441,40.774776700000004,-73.91275159999998
1442,1442,40.7513036,-73.940748
1443,1443,40.754387,-73.9356362
1444,1444,40.7518461,-73.93822
1445,1445,40.75156,-73.939369
1446,1446,40.75301299999999,-73.93292799999998
1448,1448,40.75067,-73.93743599999998
1449,1449,40.753056,-73.933011
1457,1457,40.75188060000001,-73.9284985
1459,1459,40.73863679999999,-73.98573470000001
1472,1472,40.743099,-73.98715920000001
1473,1473,40.736254200000005,-73.9853648
1481,1481,40.7536925,-73.9679665
1485,1485,40.753401000000004,-73.96617359999998
1486,1486,40.7566417,-73.96607
1487,1487,40.756953100000004,-73.9680806
1488,1488,40.757226,-73.96768999999998
1489,1489,40.756595000000004,-73.96929899999998
1490,1490,40.7576321,-73.9678601
1491,1491,40.752717,-73.969926
1532,1532,40.72647849999999,-73.98988609999998
1551,1551,40.74494999999999,-73.9884665
1552,1552,40.7411848,-73.99131299999998
1554,1554,40.74266,-73.959034
1558,1558,40.68670720000001,-73.9757461
1559,1559,40.687032499999994,-73.97768020000001
1563,1563,40.7990179,-73.94315970000001
1636,1636,40.788456,-73.977304
1637,1637,40.792474,-73.973683
1688,1688,40.776326,-73.95045180000002
1711,1711,40.79396299999999,-73.972815
1712,1712,40.79296519999999,-73.97218699999998
1714,1714,40.7055211,-73.93726
1715,1715,40.7084094,-73.93831180000001
1717,1717,40.706302799999996,-73.94288209999998
1718,1718,40.710826899999994,-73.93717609999999
1719,1719,40.7107867,-73.93605459999998
1721,1721,40.78401699999999,-73.977947
1722,1722,40.78094460000001,-73.980372
1725,1725,40.718382,-73.98895390000001
1742,1742,40.7271061,-74.002213
1743,1743,40.724737700000006,-73.9976564
1744,1744,40.7288482,-74.0002763
1745,1745,40.7291916,-74.0007942
1761,1761,40.7565515,-73.9928683
1763,1763,40.7578606,-73.9896952
1765,1765,40.7567044,-73.9929658
1766,1766,40.759194,-73.9898
1770,1770,40.7139641,-73.9386663
1802,1802,40.75160140000001,-73.98580849999998
1803,1803,40.752396000000005,-73.984768
1804,1804,40.754889,-73.9857162
1805,1805,40.75280619999999,-73.9837798
1824,1824,40.7410042,-73.992897
1825,1825,40.74119299999999,-73.9930813
1839,1839,40.7648614,-73.9792586
1840,1840,40.7655798,-73.9817328
1865,1865,40.7476699,-73.9975237
1866,1866,40.74742059999999,-73.99666090000001
1875,1875,40.75002420000001,-74.00281690000001
1876,1876,40.7512205,-74.0043906
1877,1877,40.751069,-74.0037993
1879,1879,40.7528625,-74.00290679999998
1899,1899,40.747958399999995,-73.994435
1921,1921,40.753884,-73.94935500000001
1922,1922,40.7510944,-73.94553599999998
1971,1971,40.716993,-73.94996789999998
2002,2002,40.7644231,-73.9819603
2003,2003,40.76442300000001,-73.98196
2004,2004,40.764451,-73.983671
2015,2015,40.6738961,-73.9570902
2017,2017,40.6760672,-73.95618459999999
2023,2023,40.752606,-73.97781499999998
2027,2027,40.753080600000004,-73.97723529999998
2034,2034,40.754750099999995,-73.97747869999998
2038,2038,40.7519755,-73.9766439
2099,2099,40.674923699999994,-74.01266269999998
2100,2100,40.8080509,-73.9447715
2101,2101,40.8133745,-73.94364329999998
2102,2102,40.8088165,-73.9452135
2103,2103,40.8107351,-73.9437872
2104,2104,40.81397570000001,-73.944553
2161,2161,40.7673819,-73.92129779999998
2175,2175,40.6830966,-73.94368390000001
2176,2176,40.6785144,-73.94502370000001
2177,2177,40.6805341,-73.9499715
2178,2178,40.6781784,-73.94415790000001
2179,2179,40.680341600000006,-73.952497
2180,2180,40.679520600000004,-73.9558323
2267,2267,40.730394,-73.99567990000001
2268,2268,40.730374700000006,-73.99559140000001
2323,2323,40.75933299999999,-73.98233499999998
2339,2339,40.7576787,-73.9803266
2340,2340,40.755976800000006,-73.98227229999998
2341,2341,40.756903,-73.984376
2342,2342,40.757554999999996,-73.984034
2361,2361,40.744642299999995,-73.9855077
2362,2362,40.7455089,-73.9326835
2363,2363,40.744347499999996,-73.93157950000001
2379,2379,40.71936600000001,-73.98878599999998
2380,2380,40.719762,-73.98809299999998
2381,2381,40.7197913,-73.98804129999998
2382,2382,40.7203151,-73.9876172
2403,2403,40.749588,-73.979972
2410,2410,40.7637601,-73.92364890000002
2421,2421,40.66850489999999,-73.95564019999998
2429,2429,40.7565686,-73.9255395
2430,2430,40.756961700000005,-73.92972139999998
2431,2431,40.7561689,-73.92853579999998
2432,2432,40.758019299999994,-73.92332689999998
2433,2433,40.75665490000001,-73.92456039999998
2434,2434,40.761938799999996,-73.92567779999999
2435,2435,40.804596000000004,-73.95232299999998
2553,2553,40.75931420000001,-73.966832
2704,2704,40.6980615,-73.9846285
2706,2706,40.698592,-73.98611609999998
2728,2728,40.7415441,-73.9932293
2729,2729,40.741566999999996,-73.99303990000001
2767,2767,40.74008300000001,-73.9903489
2813,2813,40.75636799999999,-73.980391
2815,2815,40.663832,-73.958612
2816,2816,40.66156600000001,-73.961786
2817,2817,40.65999339999999,-73.96036240000001
2818,2818,40.763153,-73.92842320000001
2820,2820,40.761662,-73.92426999999998
2825,2825,40.8064091,-73.94988699999998
2890,2890,40.7179416,-73.9854156
2891,2891,40.7205059,-73.98840220000002
2892,2892,40.700759000000005,-73.987504
2899,2899,40.755970500000004,-73.92105179999999
2900,2900,40.757901700000005,-73.92016079999998
2901,2901,40.757308200000004,-73.9206887
2902,2902,40.7560274,-73.92120729999998
2904,2904,40.7579053,-73.92011590000001
2905,2905,40.754164,-73.92252719999998
2906,2906,40.760248,-73.919797
2948,2948,40.806203000000004,-73.9532825
3014,3014,40.6822069,-73.93771159999999
3067,3067,40.663598,-73.982061
3179,3179,40.758295000000004,-73.988801
3180,3180,40.759146799999996,-73.98864010000001
3181,3181,40.7591212,-73.9888296
3209,3209,40.77503540000001,-73.909403
3210,3210,40.77412929999999,-73.90763849999998
3211,3211,40.7702979,-73.909634
3212,3212,40.7730857,-73.9054343
3213,3213,40.774541799999994,-73.9081696
3224,3224,40.7553227,-73.9455065
3325,3325,40.6990606,-73.97371679999999
3367,3367,40.774299,-73.924003
3418,3418,40.747206,-73.956011
3546,3546,40.7711329,-73.97418739999998
3550,3550,40.7395016,-73.94262370000001
3551,3551,40.7402008,-73.9324446
3552,3552,40.77700859999999,-73.91131469999998
3605,3605,40.755332200000005,-73.9955003
3627,3627,40.77112,-73.926401
3653,3653,40.750685700000005,-73.9817997
3802,3802,40.755126000000004,-73.981397
3859,3859,40.7495005,-73.9842803
3904,3904,40.75908,-73.979444
3910,3910,40.758434,-73.9830822
3911,3911,40.758486700000006,-73.983223
3913,3913,40.7605215,-73.9790381
