,lat,lng
0,40.7300944,-73.9908406
1,40.7306065,-73.99244159999999
2,40.73314440000001,-73.986761
3,40.73143200000001,-73.9821669
4,40.7126452,-74.00989799999999
5,40.7132422,-74.0092559
6,40.71430480000001,-74.0084412
7,40.71100560000001,-74.010763
8,40.7114378,-74.012365
9,40.7106484,-74.0092956
10,40.71341619999999,-74.00695759999999
11,40.7155134,-74.0092227
12,40.709373,-74.0083258
13,40.7093392,-74.0083241
14,40.70956459999999,-74.0063836
15,40.71282180000001,-74.0042836
16,40.7620363,-73.98632909999999
17,40.7614242,-73.984006
18,40.7177036,-73.9575299
19,40.7858701,-73.95093469999999
20,40.7835401,-73.9476413
21,40.7902308,-73.9477564
22,40.7736972,-73.9822288
23,40.7182002,-73.99357359999999
24,40.7201668,-73.99353470000001
25,40.71854949999999,-73.98820979999999
26,40.718613,-73.988113
27,40.67732739999999,-73.9725591
28,40.6752403,-73.97104159999999
29,40.6808734,-73.9751446
30,40.8043863,-73.9374292
31,40.7992691,-73.9684843
32,40.8041784,-73.96672579999999
33,40.7177036,-73.9575299
34,40.75032230000001,-73.9908707
35,40.7488979,-73.98878859999999
36,40.752287,-73.993391
37,40.7470686,-73.99350919999999
38,40.70956459999999,-74.0063836
39,40.7093392,-74.0083241
40,40.709373,-74.0083258
41,40.7064046,-74.0095219
42,40.7106484,-74.0092956
43,40.7736972,-73.9822288
44,40.77873030000001,-73.9819077
45,40.71423739999999,-73.94931179999999
46,40.76486759999999,-73.9724231
47,40.7648364,-73.9665819
48,40.7620363,-73.98632909999999
49,40.7614242,-73.984006
50,40.7629749,-73.9819021
51,40.7598372,-73.9841825
52,40.765564,-73.9803309
53,40.72860239999999,-74.0053168
54,40.752287,-73.993391
55,40.75032230000001,-73.9908707
56,40.7470686,-73.99350919999999
57,40.7114378,-74.012365
58,40.71100560000001,-74.010763
59,40.7078954,-74.01363649999999
60,40.7076979,-74.0131224
61,40.7145263,-73.94438180000002
62,40.71423739999999,-73.94931179999999
63,40.71190939999999,-73.9404555
64,40.781968,-73.97200839999999
65,40.7852685,-73.9695849
66,40.7311701,-74.0013587
67,40.73109880000001,-74.0012157
68,40.72860239999999,-74.0053168
69,40.73357840000001,-74.00287279999999
70,40.6898084,-73.98115589999999
71,40.6887905,-73.9851051
72,40.6905349,-73.9850204
73,40.6882963,-73.9805206
74,40.69225429999999,-73.9862942
75,40.69225069999999,-73.9872792
76,40.7686869,-73.9584429
77,40.7678741,-73.9638866
78,40.7560445,-73.98778329999999
79,40.75455629999999,-73.9866737
80,40.7558611,-73.987061
81,40.7562813,-73.9873942
82,40.7548368,-73.9841215
83,40.75713869999999,-73.9898439
84,40.75382099999999,-73.981963
85,40.7257799,-74.00395209999999
86,40.72860239999999,-74.0053168
87,40.73109880000001,-74.0012157
88,40.7311701,-74.0013587
89,40.7397407,-74.00280390000002
90,40.7382109,-73.99992340000001
91,40.73357840000001,-74.00287279999999
92,40.7459544,-73.9979973
93,40.7470686,-73.99350919999999
94,40.744081,-73.995657
95,40.7835401,-73.9476413
96,40.777733,-73.9511339
97,40.744081,-73.995657
98,40.74122390000001,-73.9980319
99,40.7413626,-73.9891335
100,40.7465183,-73.9817956
101,40.7488979,-73.98878859999999
102,40.7452998,-73.9887365
103,40.7348024,-73.990753
104,40.7373653,-73.99684529999999
105,40.71282180000001,-74.0042836
106,40.7131115,-74.0040466
107,40.71341619999999,-74.00695759999999
108,40.71430480000001,-74.0084412
109,40.70956459999999,-74.0063836
110,40.7132422,-74.0092559
111,40.7126452,-74.00989799999999
112,40.7106484,-74.0092956
113,40.709373,-74.0083258
114,40.7093392,-74.0083241
115,40.7155134,-74.0092227
116,40.776265,-73.97590199999999
117,40.781968,-73.97200839999999
118,40.7382109,-73.99992340000001
119,40.74122390000001,-73.9980319
120,40.7397407,-74.00280390000002
121,40.7373653,-73.99684529999999
122,40.7686869,-73.9584429
123,40.68985339999999,-73.9516398
124,40.69546709999999,-73.9492203
125,40.7238944,-73.9506777
126,40.7602163,-73.975543
127,40.757135,-73.9719119
128,40.7576981,-73.9690742
129,40.73357840000001,-74.00287279999999
130,40.7397407,-74.00280390000002
131,40.75713869999999,-73.9898439
132,40.7620363,-73.98632909999999
133,40.8041784,-73.96672579999999
134,40.808043,-73.9639122
135,40.6793313,-73.9954833
136,40.6746048,-73.99703970000002
137,40.76486759999999,-73.9724231
138,40.7648364,-73.9665819
139,40.7628619,-73.9677351
140,40.7628581,-73.9676762
141,40.7137509,-73.9517724
142,40.7084911,-73.95785529999999
143,40.7397407,-74.00280390000002
144,40.74122390000001,-73.9980319
145,40.7382109,-73.99992340000001
146,40.73357840000001,-74.00287279999999
147,40.7311701,-74.0013587
148,40.73109880000001,-74.0012157
149,40.6834989,-73.9668944
150,40.73143200000001,-73.9821669
151,40.6668935,-73.9815816
152,40.6704154,-73.9884716
153,40.70956459999999,-74.0063836
154,40.6924266,-73.99016089999999
155,40.69391,-73.99046609999999
156,40.69225069999999,-73.9872792
157,40.69225429999999,-73.9862942
158,40.6943491,-73.9926155
159,40.6905349,-73.9850204
160,40.71341619999999,-74.00695759999999
161,40.7131115,-74.0040466
162,40.71282180000001,-74.0042836
163,40.71430480000001,-74.0084412
164,40.7155134,-74.0092227
165,40.7132422,-74.0092559
166,40.7126452,-74.00989799999999
167,40.7795016,-73.9555724
168,40.7242266,-73.99775509999999
169,40.7195147,-74.0017857
170,40.7213785,-74.0052485
171,40.7227139,-74.006306
172,40.71843429999999,-74.0005329
173,40.7223253,-73.99712439999999
174,40.717847,-74.00024839999999
175,40.7190056,-74.0066801
176,40.7257799,-74.00395209999999
177,40.7301618,-73.9540458
178,40.7300944,-73.9908406
179,40.7300944,-73.9908406
180,40.7234127,-73.9902885
181,40.7259346,-73.9946724
182,40.7254393,-73.9955502
183,40.7452998,-73.9887365
184,40.7488979,-73.98878859999999
185,40.7470686,-73.99350919999999
186,40.75032230000001,-73.9908707
187,40.7431333,-73.984225
188,40.7242266,-73.99775509999999
189,40.7223253,-73.99712439999999
190,40.7254393,-73.9955502
191,40.7259346,-73.9946724
192,40.7201668,-73.99353470000001
193,40.7234127,-73.9902885
194,40.7431333,-73.984225
195,40.7465183,-73.9817956
