,LodgingId,lat,lon
294,294,40.7643281,-73.9756584
295,295,40.762142,-73.971429
296,296,40.76446909999999,-73.9744877
297,297,40.765243100000006,-73.972003
298,298,40.7635843,-73.9723967
299,299,40.7645223,-73.9702939
300,300,40.764169700000004,-73.9674314
301,301,40.76477620000001,-73.97108370000001
302,302,40.7657388,-73.96922159999998
303,303,40.76295160000001,-73.9692965
304,304,40.7632469,-73.97000909999998
305,305,40.764562899999994,-73.9703574
306,306,40.7647456,-73.97648659999999
307,307,40.76461,-73.966162
311,311,40.7640167,-73.98281089999998
312,312,40.7651625,-73.98295440000001
313,313,40.76212909999999,-73.98289760000002
315,315,40.765651399999996,-73.98299540000001
318,318,40.7614645,-73.9825913
319,319,40.762518799999995,-73.9814528
321,321,40.7648734,-73.9811854
322,322,40.7646554,-73.98092209999999
323,323,40.7634378,-73.9805417
324,324,40.76439389999999,-73.98061129999998
327,327,40.7675055,-73.98318859999998
328,328,40.7275586,-74.0057218
329,329,40.7270293,-74.00610759999998
330,330,40.7254695,-74.0053343
331,331,40.726411600000006,-74.00887359999999
332,332,40.7286023,-74.00531840000001
333,333,40.724677,-74.00971
334,334,40.724983200000004,-74.00829940000001
335,335,40.729905200000005,-74.0071844
336,336,40.72674310000001,-74.00525189999998
337,337,40.7271799,-74.00775209999998
338,338,40.7287182,-74.0029887
339,339,40.725304,-74.005522
340,340,40.7245468,-74.0082568
341,341,40.724411700000005,-74.0078522
342,342,40.7272118,-74.0080478
343,343,40.72683569999999,-74.006456
344,344,40.7262757,-74.0060002
345,345,40.725544799999994,-74.00897059999998
346,346,40.72543259999999,-74.0055182
347,347,40.7248778,-74.00619240000002
353,353,40.7543509,-73.99414569999998
356,356,40.754775,-73.991067
357,357,40.7536704,-73.9946686
358,358,40.75157479999999,-73.99135890000001
359,359,40.74992460000001,-73.9955913
360,360,40.75424879999999,-73.9930755
361,361,40.748225700000006,-73.99119999999998
362,362,40.75144379999999,-73.98908420000001
363,363,40.7543486,-73.993907
364,364,40.75067310000001,-73.9971781
365,365,40.752264399999994,-73.99891819999998
366,366,40.7511649,-73.99246540000001
367,367,40.755477899999995,-73.99217589999998
368,368,40.796801,-73.93657900000001
369,369,40.7981638,-73.93428949999998
370,370,40.797483,-73.9388927
371,371,40.798146,-73.937804
372,372,40.7979813,-73.9394772
373,373,40.797492600000005,-73.93455990000001
374,374,40.798087,-73.936622
375,375,40.7948503,-73.9322196
377,377,40.7996956,-73.93961709999998
378,378,40.7996516,-73.93972609999999
379,379,40.7095206,-74.01448620000002
381,381,40.7091963,-74.01359570000002
385,385,40.70823300000001,-74.0143865
386,386,40.708029999999994,-74.01486899999998
389,389,40.7084385,-74.0136868
390,390,40.708270500000005,-74.01408909999998
391,391,40.708225899999995,-74.01418509999998
392,392,40.708293299999994,-74.01371639999998
393,393,40.709512,-74.01448909999998
394,394,40.70979680000001,-74.01388779999998
395,395,40.7097179,-74.0120656
396,396,40.708268,-74.01408359999998
397,397,40.709722,-74.01138900000001
398,398,40.7080156,-74.0132392
399,399,40.718063,-73.94847299999998
402,402,40.71644419999999,-73.9487936
403,403,40.71312929999999,-73.9396332
404,404,40.783005200000005,-73.9736309
405,405,40.7833689,-73.97524
406,406,40.784770200000004,-73.9730465
407,407,40.78643400000001,-73.971284
408,408,40.7836341,-73.9767816
409,409,40.78518800000001,-73.97059399999998
410,410,40.783060299999995,-73.9712488
411,411,40.7833417,-73.97526640000001
412,412,40.7870715,-73.96998409999998
423,423,40.7850803,-73.96982209999999
424,424,40.73250000000001,-73.99869199999998
426,426,40.729899700000004,-73.9993408
428,428,40.7290657,-73.9993703
429,429,40.728438700000005,-73.9996714
430,430,40.7341334,-74.0031468
432,432,40.7285176,-74.00025450000001
433,433,40.732307,-74.00168099999998
434,434,40.7288479,-74.00001300000002
435,435,40.7337844,-74.0022238
437,437,40.73407599999999,-74.00048199999998
439,439,40.7297962,-73.9977487
440,440,40.733953299999996,-74.00143620000001
441,441,40.726470299999995,-74.00178570000001
442,442,40.7347346,-74.0032032
443,443,40.691229,-73.984098
444,444,40.691435,-73.98453099999998
445,445,40.6914393,-73.9845845
446,446,40.6889049,-73.9886787
447,447,40.6920693,-73.98651720000001
448,448,40.69267139999999,-73.9860434
449,449,40.6889121,-73.9887719
450,450,40.687355700000005,-73.9825546
451,451,40.68698029999999,-73.9824378
452,452,40.687492999999996,-73.98184040000001
453,453,40.68939,-73.98808389999998
454,454,40.6905106,-73.98083659999999
455,455,40.6881226,-73.98738759999998
456,456,40.68409399999999,-73.985291
457,457,40.6873886,-73.98252459999998
458,458,40.6873592,-73.9824046
459,459,40.691497,-73.9845819
460,460,40.6907928,-73.9802022
461,461,40.76948609999999,-73.9592715
462,462,40.766521000000004,-73.957515
463,463,40.76909929999999,-73.95473489999998
464,464,40.771797899999996,-73.9564195
465,465,40.7657294,-73.95423740000001
466,466,40.765707899999995,-73.954174
467,467,40.76790379999999,-73.95672739999998
468,468,40.7656645,-73.9572014
469,469,40.768452,-73.954075
470,470,40.7686363,-73.95364690000001
471,471,40.7554202,-73.98237759999998
472,472,40.753786600000005,-73.9860387
473,473,40.7564251,-73.98555340000001
474,474,40.756518299999996,-73.9846017
475,475,40.75643159999999,-73.98428679999998
476,476,40.756567100000005,-73.98876790000001
477,477,40.7570526,-73.98475140000001
478,478,40.75283950000001,-73.98580319999998
479,479,40.756784999999994,-73.984179
480,480,40.7571907,-73.9844262
481,481,40.75229269999999,-73.98554890000001
482,482,40.7522071,-73.9853713
483,483,40.7574442,-73.98383059999998
484,484,40.7528687,-73.9837196
485,485,40.75762400000001,-73.989125
486,486,40.75723670000001,-73.9832555
488,488,40.75582670000001,-73.982158
489,489,40.7559269,-73.9821237
490,490,40.7578857,-73.98375920000001
494,494,40.724888899999996,-73.9985375
495,495,40.724006700000004,-74.00307009999999
496,496,40.72410259999999,-74.0006429
502,502,40.7253549,-74.00158549999998
507,507,40.72561029999999,-73.9986866
508,508,40.723567100000004,-74.002178
509,509,40.7238748,-74.00524659999998
510,510,40.7232239,-74.001132
515,515,40.7382967,-74.00941279999998
516,516,40.739475799999994,-74.0011679
517,517,40.73986900000001,-74.00203499999998
518,518,40.73608960000001,-74.0033969
519,519,40.739548799999994,-73.999651
522,522,40.737887799999996,-74.004182
523,523,40.740708100000006,-74.0016311
525,525,40.7375027,-73.9998104
527,527,40.736791499999995,-74.0018715
528,528,40.7353651,-74.00202190000002
529,529,40.73829799999999,-74.00059300000001
530,530,40.7391972,-74.0005558
533,533,40.744637,-73.9993733
534,534,40.7455256,-73.9937621
535,535,40.74487799999999,-73.999983
536,536,40.744914,-73.9942557
537,537,40.74537100000001,-73.99225
540,540,40.743977799999996,-73.99609199999998
541,541,40.7444838,-73.9969366
543,543,40.74324530000001,-73.99904599999998
544,544,40.745590500000006,-73.9999212
546,546,40.7432453,-73.99904609999999
547,547,40.746319699999994,-73.99363149999998
548,548,40.7464135,-74.0028238
549,549,40.7441081,-73.9964179
550,550,40.744376700000004,-73.998623
552,552,40.7798178,-73.95450989999998
553,553,40.7801646,-73.94602809999998
554,554,40.7810466,-73.95423620000001
555,555,40.78047840000001,-73.9535628
558,558,40.7801179,-73.95300689999998
559,559,40.7782011,-73.94708409999998
561,561,40.78053449999999,-73.95439619999998
562,562,40.777879999999996,-73.95326700000001
563,563,40.781395200000006,-73.9517514
564,564,40.779098899999994,-73.9472898
565,565,40.77897499999999,-73.95225570000001
566,566,40.777738899999996,-73.94637409999999
567,567,40.743648799999995,-73.99303470000001
568,568,40.7432901,-73.9910053
569,569,40.7387701,-73.99449109999999
571,571,40.743193299999994,-73.99011829999998
574,574,40.7440223,-73.98933609999999
578,578,40.7418641,-73.9948848
579,579,40.741330700000006,-73.9936525
580,580,40.744182099999996,-73.9918575
581,581,40.74002669999999,-73.99131299999998
582,582,40.743000099999996,-73.99071590000001
584,584,40.7437839,-73.9893618
585,585,40.7408053,-73.9931114
587,587,40.7466796,-73.9846108
590,590,40.74908599999999,-73.9837068
591,591,40.74653000000001,-73.98673000000001
593,593,40.7456763,-73.98427009999999
594,594,40.7460119,-73.9833014
600,600,40.744479999999996,-73.98463000000001
601,601,40.75117799999999,-73.984571
602,602,40.749992,-73.98095040000001
603,603,40.744087,-73.98313
604,604,40.7449631,-73.98854930000002
606,606,40.74457,-73.98181340000001
608,608,40.7365757,-73.9885814
609,609,40.73618,-73.9966
610,610,40.73593189999999,-73.9870191
611,611,40.735964,-73.98706800000001
613,613,40.734646000000005,-73.98807270000002
617,617,40.735183899999996,-73.99240999999998
618,618,40.737191300000006,-73.9957459
619,619,40.736880799999994,-73.9890152
620,620,40.7364412,-73.9874068
621,621,40.736988000000004,-73.99752629999999
622,622,40.73851989999999,-73.9872345
623,623,40.7404649,-73.9916803
624,624,40.7393028,-73.99095960000002
625,625,40.734996200000005,-73.9877199
626,626,40.7342567,-73.99374830000001
631,631,40.71553490000001,-74.0041525
643,643,40.71342479999999,-74.00552449999998
644,644,40.71140129999999,-74.00678429999998
645,645,40.710376600000004,-74.00670079999998
646,646,40.71079040000001,-74.00775329999998
649,649,40.7787075,-73.9782853
650,650,40.7773455,-73.9779983
651,651,40.7799276,-73.9791347
652,652,40.783047999999994,-73.97543859999998
653,653,40.719910600000006,-73.98317109999998
654,654,40.7245786,-73.9832555
655,655,40.72498999999999,-73.983164
656,656,40.7213369,-73.98435740000001
659,659,40.723304399999996,-73.9773908
660,660,40.724591700000005,-73.98334729999998
661,661,40.7199799,-73.9830948
681,681,40.7395408,-73.9996223
684,684,40.7643828,-73.96312590000001
685,685,40.7649526,-73.9633824
686,686,40.76367020000001,-73.9586087
687,687,40.765673,-73.95409839999998
689,689,40.763464299999995,-73.9600066
690,690,40.76210899999999,-73.95793640000001
692,692,40.765578999999995,-73.954154
694,694,40.7607842,-73.9577927
696,696,40.7624849,-73.9593726
697,697,40.7621073,-73.958225
699,699,40.761965999999994,-73.961303
700,700,40.7632688,-73.96300240000001
701,701,40.7660166,-73.9524453
702,702,40.6935125,-73.9542505
703,703,40.694325899999995,-73.94963
704,704,40.6902865,-73.95175649999999
705,705,40.696931,-73.95687389999998
708,708,40.725727299999996,-73.95147879999998
709,709,40.7184008,-73.9520888
710,710,40.7257773,-73.95119709999999
711,711,40.75990649999999,-73.9732006
712,712,40.75938060000001,-73.97491769999998
713,713,40.7613727,-73.97448929999999
714,714,40.75801999999999,-73.97497750000001
715,715,40.761647499999995,-73.97544189999998
716,716,40.75978800000001,-73.977671
717,717,40.760613000000006,-73.970449
718,718,40.756685499999996,-73.9730783
720,720,40.756891100000004,-73.97186690000001
721,721,40.7628579,-73.9753905
722,722,40.7625104,-73.9763684
723,723,40.7566117,-73.9719047
724,724,40.760862100000004,-73.9695083
725,725,40.7591675,-73.9692582
726,726,40.7604787,-73.9691078
727,727,40.7574548,-73.96992409999999
728,728,40.75607910000001,-73.9723032
729,729,40.756252,-73.9714386
730,730,40.75602620000001,-73.971437
731,731,40.739512,-73.9822415
732,732,40.7360524,-73.98009870000001
733,733,40.7363995,-73.98085440000001
734,734,40.7386735,-73.98109749999998
735,735,40.739055900000004,-73.9803151
736,736,40.739866000000006,-73.97737599999998
749,749,40.7382985,-74.002554
750,750,40.7349,-74.00462999999998
751,751,40.7344097,-74.0052007
753,753,40.7382367,-74.00937409999999
757,757,40.75796269999999,-73.96457729999999
758,758,40.7601734,-73.95825719999998
759,759,40.760184,-73.965885
760,760,40.7581732,-73.9621959
762,762,40.75841819999999,-73.9626074
764,764,40.7618152,-73.96570439999998
765,765,40.760065399999995,-73.9654748
767,767,40.76116589999999,-73.96346159999999
770,770,40.7591631,-73.96318640000001
771,771,40.760275699999994,-73.96095190000001
772,772,40.76097610000001,-73.9656828
773,773,40.7585624,-73.96406280000001
774,774,40.760529,-73.966084
775,775,40.75837189999999,-73.96474649999998
778,778,40.758573,-73.989548
782,782,40.7583093,-73.99477979999999
783,783,40.7602963,-73.99596269999999
784,784,40.756685600000004,-73.9928436
786,786,40.75651690000001,-73.992783
787,787,40.756397899999996,-73.9923556
788,788,40.756404499999995,-73.9925015
789,789,40.75636779999999,-73.9930835
791,791,40.756273,-73.992829
792,792,40.756279000000006,-73.992947
793,793,40.755841,-73.991784
819,819,40.760755100000004,-73.971785
820,820,40.712227,-73.955955
824,824,40.71086,-73.96216
860,860,40.73736819999999,-74.0001966
861,861,40.73688179999999,-73.998521
862,862,40.6781651,-73.9622353
863,863,40.683859600000005,-73.96571920000001
864,864,40.6835598,-73.9664136
865,865,40.679182,-73.964517
866,866,40.6832526,-73.966448
867,867,40.685806299999996,-73.96442840000002
872,872,40.725643,-73.99044099999998
882,882,40.723562799999996,-73.9875253
883,883,40.7252023,-73.9884429
887,887,40.72553,-73.98720999999998
888,888,40.66791920000001,-73.9875402
889,889,40.67239569999999,-73.9829749
890,890,40.666825,-73.987212
891,891,40.665627,-73.9861406
892,892,40.668265000000005,-73.97798399999998
900,900,40.7081111,-74.0013903
906,906,40.708057600000004,-74.0014377
907,907,40.707461200000004,-74.00459940000002
909,909,40.6934677,-73.9877594
916,916,40.69251249999999,-73.99232310000002
917,917,40.6935888,-73.99081140000001
920,920,40.693681299999994,-73.98865529999998
921,921,40.69319489999999,-73.9942743
923,923,40.68823640000001,-73.99111789999998
928,928,40.71825640000001,-74.002682
935,935,40.71814129999999,-74.00252440000001
936,936,40.716824700000004,-74.0036035
938,938,40.7141903,-74.008183
939,939,40.7166503,-74.0042678
940,940,40.7154994,-74.0088983
941,941,40.71559570000001,-74.00928309999998
942,942,40.7128547,-74.0091891
943,943,40.7127375,-74.00918309999999
944,944,40.775342200000004,-73.9633283
945,945,40.774415999999995,-73.96315589999998
946,946,40.7742972,-73.96299309999998
947,947,40.7773054,-73.96140059999998
948,948,40.779461,-73.9566602
949,949,40.77731379999999,-73.96086209999999
950,950,40.77898829999999,-73.9609562
951,951,40.77800519999999,-73.95950429999998
952,952,40.775281899999996,-73.96338359999999
953,953,40.72068839999999,-74.0043699
954,954,40.722739000000004,-74.00469079999998
955,955,40.7198923,-74.00008290000001
956,956,40.7208352,-74.0055686
957,957,40.719404,-74.004902
958,958,40.719821,-73.998933
959,959,40.7230126,-73.997417
962,962,40.722146,-74.004627
964,964,40.72130420000001,-73.99939570000001
967,967,40.72233320000001,-73.999003
968,968,40.7213699,-73.9983373
971,971,40.72127179999999,-73.99931980000002
972,972,40.71914140000001,-74.001787
973,973,40.7311044,-73.958927
974,974,40.730775,-73.953339
975,975,40.731551,-73.95267199999998
976,976,40.7296981,-73.949938
977,977,40.733044899999996,-73.95782849999998
993,993,40.7323398,-73.9853333
998,998,40.7682395,-73.98491469999998
1000,1000,40.768900099999996,-73.9830568
1001,1001,40.7645779,-73.98853170000001
1002,1002,40.7644653,-73.98768919999998
1003,1003,40.76416809999999,-73.9891322
1004,1004,40.765890399999996,-73.98515789999998
1005,1005,40.767712599999996,-73.98364720000001
1006,1006,40.766683,-73.98934899999998
1007,1007,40.7691749,-73.9855688
1008,1008,40.76437120000001,-73.9877005
1009,1009,40.764321100000004,-73.9875598
1010,1010,40.7648616,-73.9868137
1011,1011,40.76593949999999,-73.98671689999998
1012,1012,40.767465,-73.98402709999998
1015,1015,40.76826810000001,-73.9874141
1016,1016,40.7667454,-73.9882599
1017,1017,40.770233399999995,-73.9897563
1024,1024,40.72292100000001,-73.989362
1025,1025,40.723136200000006,-73.9902341
1027,1027,40.7254116,-73.99190089999998
1030,1030,40.723393,-73.99190999999998
1034,1034,40.72356389999999,-73.9879485
1037,1037,40.72333950000001,-73.9924838
1042,1042,40.74450660000001,-73.9890815
1051,1051,40.743903700000004,-73.9870421
1054,1054,40.7435367,-73.98622879999998
1072,1072,40.723339700000004,-73.99452679999999
1073,1073,40.7217809,-73.99553509999998
1078,1078,40.742791600000004,-73.98306409999998
1079,1079,40.7438813,-73.9812066
1082,1082,40.7421174,-73.984741
1090,1090,40.7438423,-73.98312750000001
1091,1091,40.740160700000004,-73.9826293
1092,1092,40.7460314,-73.9834391
1093,1093,40.739315000000005,-73.983173
1094,1094,40.74071779999999,-73.9817567
1095,1095,40.746863899999994,-73.9822994
1096,1096,40.7450773,-73.9810074
1097,1097,40.745266,-73.981636
1101,1101,40.764568,-73.995995
1106,1106,40.759144,-73.995603
1108,1108,40.76009260000001,-73.9960826
1109,1109,40.76587429999999,-73.99464379999999
1112,1112,40.761512399999994,-73.9978323
1113,1113,40.7616136,-73.99032179999998
1115,1115,40.7616503,-73.99096870000001
1116,1116,40.7619194,-73.99041779999999
1117,1117,40.7619215,-73.98965129999998
1118,1118,40.7079669,-73.9560271
1119,1119,40.708049,-73.95611199999998
1122,1122,40.7080494,-73.95611219999998
1123,1123,40.706339,-73.95894299999998
1125,1125,40.708237100000005,-73.95661190000001
1139,1139,40.7585862,-73.98582019999998
1142,1142,40.7589917,-73.98452979999998
1145,1145,40.759659000000006,-73.9861108
1149,1149,40.71982200000001,-74.00986069999998
1155,1155,40.72177,-74.00947
1156,1156,40.7236225,-74.00880409999998
1161,1161,40.7212203,-74.00617799999998
1164,1164,40.721379600000006,-74.00561479999999
1167,1167,40.7326143,-73.9967972
1191,1191,40.7166948,-73.99808259999999
1192,1192,40.71655,-73.99820140000001
1195,1195,40.719006799999995,-73.9977405
1198,1198,40.7187086,-74.00051020000001
1218,1218,40.67663299999999,-73.963212
1222,1222,40.774819799999996,-73.9475118
1223,1223,40.7723445,-73.94832240000001
1224,1224,40.7746002,-73.9466133
1225,1225,40.7723985,-73.94822059999998
1228,1228,40.775309,-73.950265
1232,1232,40.7784889,-73.98827229999998
1233,1233,40.779939399999996,-73.986452
1241,1241,40.77314959999999,-73.95919549999998
1242,1242,40.7747115,-73.95247009999999
1243,1243,40.77576820000001,-73.95368859999998
1246,1246,40.7723593,-73.95432439999998
1249,1249,40.7765429,-73.954013
1250,1250,40.7731797,-73.9573382
1251,1251,40.774806,-73.953558
1267,1267,40.724521700000004,-73.9971564
1270,1270,40.72398319999999,-73.996478
1271,1271,40.7246816,-73.99708670000003
