,lat,lng
0,40.7317767,-73.9891566
1,40.72901779999999,-73.9917494
2,40.7272403,-73.99235159999999
3,40.72601699999999,-73.991629
4,40.7316651,-73.98987629999999
5,40.72903429999999,-73.9918323
6,40.7271171,-73.98817939999999
7,40.729476,-73.989414
8,40.7280896,-73.9861248
9,40.7340718,-73.9915597
10,40.7294642,-73.98908980000002
11,40.731756,-73.989143
12,40.7323889,-73.9875483
13,40.73039099999999,-73.9955968
14,40.734514,-73.99195999999999
15,40.72605540000001,-73.9899373
16,40.7277369,-73.9936139
17,40.73251099999999,-73.9881657
18,40.7334426,-73.99126079999999
19,40.72819860000001,-73.9874985
20,40.7299046,-73.98187810000002
21,40.72943,-73.98365
22,40.7271152,-73.9801793
23,40.73014149999999,-73.9807172
24,40.7320801,-73.98373699999999
25,40.7279235,-73.9793412
26,40.7259603,-73.9837731
27,40.7289216,-73.9782711
28,40.7280896,-73.9861248
29,40.727809,-73.9848342
30,40.725912,-73.9839442
31,40.72852049999999,-73.983359
32,40.72795499999999,-73.985732
33,40.7256405,-73.9779976
34,40.73975220000001,-74.0070779
35,40.74312,-74.0058102
36,40.739767,-74.0072654
37,40.74409300000001,-74.0064306
38,40.7408249,-74.0079698
39,40.7439224,-74.0062324
40,40.7399286,-74.00580219999999
41,40.742291,-74.00345539999999
42,40.73964280000001,-74.0058707
43,40.7418408,-74.00672589999999
44,40.7433712,-74.00812189999999
45,40.741787,-74.00580699999999
46,40.740854,-74.0079523
47,40.7409881,-74.0062162
48,40.7423985,-74.0041063
49,40.7422842,-74.00410769999999
50,40.7421872,-74.00382139999999
51,40.7421909,-74.00355789999999
52,40.7418533,-74.0057389
53,40.740024,-74.0093174
54,40.71435,-74.0098
55,40.71576030000001,-74.0086834
56,40.71327,-74.008043
57,40.71373049999999,-74.00738129999999
58,40.71178099999999,-74.008786
59,40.7113931,-74.0068569
60,40.7151466,-74.0075402
61,40.71559630000001,-74.00761330000002
62,40.7103995,-74.0066483
63,40.76295569999999,-73.98409529999999
64,40.7601749,-73.98723729999999
65,40.76344479999999,-73.98469990000001
66,40.7609949,-73.9854815
67,40.7644077,-73.9856685
68,40.759445,-73.98947299999999
69,40.7636456,-73.99233559999999
70,40.7606978,-73.98965609999999
71,40.7652817,-73.9878658
72,40.76315659999999,-73.9847247
73,40.7600594,-73.9871717
74,40.759711,-73.986307
75,40.760166,-73.987259
76,40.7641392,-73.9843221
77,40.76350110000001,-73.9888752
78,40.762826,-73.989807
79,40.76323299999999,-73.99333899999999
80,40.76011889999999,-73.9872281
81,40.76011889999999,-73.9872281
82,40.7627503,-73.98757119999999
83,40.7222889,-73.957836
84,40.720011,-73.955547
85,40.7210295,-73.95658829999999
86,40.71943110000001,-73.95622759999999
87,40.719829,-73.962661
88,40.717984,-73.955877
89,40.72209540000001,-73.9590589
90,40.718326,-73.955223
91,40.71656,-73.956543
92,40.7152173,-73.9590807
93,40.71598720000001,-73.9627312
94,40.714368,-73.998217
95,40.78360499999999,-73.947349
96,40.78354029999999,-73.95090030000001
97,40.7864669,-73.95293850000002
98,40.7876191,-73.9443172
99,40.7714959,-73.9826673
100,40.7715807,-73.9811807
101,40.7760977,-73.9793291
102,40.718558,-73.989333
103,40.7217244,-73.99321239999999
104,40.7184,-73.98897149999999
105,40.721025,-73.987692
106,40.721883,-73.99221
107,40.72037479999999,-73.99711769999999
108,40.720421,-73.98844600000001
109,40.7200046,-73.987841
110,40.72068890000001,-73.98870520000001
111,40.7196945,-73.9896684
112,40.72190399999999,-73.99642399999999
113,40.7221264,-73.99213979999999
114,40.719874,-73.98709
115,40.7209731,-73.98812769999999
116,40.72154099999999,-73.988186
117,40.717392,-73.995134
118,40.71860119999999,-73.9924413
119,40.7189014,-73.9922141
120,40.7186217,-73.9924379
121,40.722395,-73.991953
122,40.68017700000001,-73.9749578
123,40.67792929999999,-73.9792599
124,40.6778453,-73.97264779999999
125,40.6749687,-73.97597809999999
126,40.8005811,-73.9377416
127,40.798739,-73.96826999999999
128,40.8011258,-73.9681923
129,40.80229769999999,-73.9683426
130,40.7987994,-73.9643462
131,40.7136465,-73.9576038
132,40.713823,-73.95965
133,40.717984,-73.955877
134,40.7152173,-73.9590807
135,40.71598720000001,-73.9627312
136,40.71656,-73.956543
137,40.713615,-73.956122
138,40.7487667,-73.9920106
139,40.75032819999999,-73.98636189999999
140,40.754069,-73.991269
141,40.7499963,-73.99537649999999
142,40.752585,-73.987915
143,40.7477239,-73.9872855
144,40.7476757,-73.9870323
145,40.747735,-73.98621
146,40.74792919999999,-73.98677599999999
147,40.7477712,-73.9874152
148,40.7471749,-73.9917755
149,40.74978840000001,-73.9853832
150,40.7476217,-73.9874509
151,40.747735,-73.986194
152,40.7480386,-73.9947172
153,40.7476145,-73.9872499
154,40.7521284,-73.9918752
155,40.74975000000001,-73.9948338
156,40.74818880000001,-73.9863847
157,40.7508734,-73.99221849999999
158,40.70451699999999,-74.003123
159,40.708721,-74.00536090000001
160,40.7098108,-74.00536819999999
161,40.7103995,-74.0066483
162,40.7113931,-74.0068569
163,40.70491219999999,-74.00639679999999
164,40.7046868,-74.00748519999999
165,40.7048731,-74.0086534
166,40.71178099999999,-74.008786
167,40.7714959,-73.9826673
168,40.7715807,-73.9811807
169,40.7760977,-73.9793291
170,40.7709365,-73.9805466
171,40.71166669999999,-73.94522730000001
172,40.7087338,-73.9429286
173,40.710921,-73.945284
174,40.7071619,-73.947452
175,40.70676859999999,-73.94927659999999
176,40.7657089,-73.9692386
177,40.7645507,-73.969144
178,40.7644078,-73.9692112
179,40.7629003,-73.9714637
180,40.7658815,-73.96932919999999
181,40.76460949999999,-73.97435469999999
182,40.7653219,-73.976299
183,40.76663689999999,-73.9683848
184,40.7651828,-73.9718937
185,40.7621879,-73.97160629999999
186,40.7651828,-73.9718937
187,40.7626541,-73.9715774
188,40.7658684,-73.9714443
189,40.76295569999999,-73.98409529999999
190,40.7609949,-73.98404490000001
191,40.761896,-73.983525
192,40.76344479999999,-73.98469990000001
193,40.76424909999999,-73.98322689999999
194,40.7636293,-73.9810349
195,40.7609949,-73.9854815
196,40.7601749,-73.98723729999999
197,40.76393530000001,-73.98199679999999
198,40.7644077,-73.9856685
199,40.7598383,-73.9841848
200,40.759711,-73.986307
201,40.76315659999999,-73.9847247
202,40.7652817,-73.9878658
203,40.7600594,-73.9871717
204,40.7641392,-73.9843221
205,40.760166,-73.987259
206,40.76350110000001,-73.9888752
207,40.762826,-73.989807
208,40.76149909999999,-73.9826791
209,40.7293723,-74.0041815
210,40.7252839,-74.0054981
211,40.7258386,-74.00941929999999
212,40.7264254,-74.0087114
213,40.7284492,-74.0051241
214,40.7244354,-74.00806899999999
215,40.72980889999999,-74.0117162
216,40.7257668,-74.00860949999999
217,40.7487667,-73.9920106
218,40.754069,-73.991269
219,40.7499963,-73.99537649999999
220,40.7480386,-73.9947172
221,40.7521284,-73.9918752
222,40.754439,-73.9951889
223,40.74975000000001,-73.9948338
224,40.75049399999999,-73.9934402
225,40.7502689,-73.99317239999999
226,40.7508734,-73.99221849999999
227,40.7494323,-73.99421
228,40.752359,-73.989319
229,40.7478842,-73.99432019999999
230,40.7479034,-73.9948307
231,40.7479956,-73.9915238
232,40.7541168,-73.99068849999999
233,40.752281,-73.992117
234,40.75073709999999,-73.9921269
235,40.750627,-73.99068299999999
236,40.7535892,-73.9914619
237,40.79628880000001,-73.9371793
238,40.8005811,-73.9377416
239,40.710254,-74.016566
240,40.71480200000001,-73.9415801
241,40.71166669999999,-73.94522730000001
242,40.7191709,-73.94314779999999
243,40.710921,-73.945284
244,40.7830603,-73.9712488
245,40.7308943,-74.00070300000002
246,40.7314,-74.002382
247,40.73135499999999,-74.0006504
