,lat,lng
0,40.72932060000001,-73.99302159999999
1,40.72877950000001,-73.9946946
2,40.7335514,-73.9928157
3,40.72725129999999,-73.9877367
4,40.7327809,-73.986599
5,40.7330663,-73.98192590000001
6,40.7330741,-73.9820388
7,40.728684,-73.98080139999999
8,40.73132500000001,-73.9832981
9,40.7331083,-73.9821204
10,40.7328953,-73.9833282
11,40.7411653,-74.0033708
12,40.7423311,-74.00347909999999
13,40.744874,-74.00390999999999
14,40.7411653,-74.0033708
15,40.7117496,-74.00866669999999
16,40.7110935,-74.00862939999999
17,40.714579,-74.0064529
18,40.7119213,-74.0084455
19,40.7124491,-74.0082924
20,40.7127431,-74.01337939999999
21,40.708882,-74.011433
22,40.708699,-74.01166599999999
23,40.714288,-74.0110969
24,40.71431889999999,-74.0092932
25,40.7119228,-74.00851829999999
26,40.71533699999999,-74.00833100000001
27,40.7110885,-74.00563679999999
28,40.7099667,-74.0058521
29,40.7104642,-74.005303
30,40.7647183,-73.9893388
31,40.7150448,-73.95824309999999
32,40.7114841,-74.00211390000001
33,40.7133078,-73.9966286
34,40.7848713,-73.9443943
35,40.7882342,-73.9531111
36,40.78688799999999,-73.94758569999999
37,40.78540999999999,-73.945836
38,40.7854095,-73.9458363
39,40.7852248,-73.944981
40,40.7839782,-73.9526248
41,40.7872291,-73.95350150000002
42,40.783991,-73.95385999999999
43,40.78543,-73.94629180000001
44,40.7852776,-73.9456579
45,40.7876524,-73.9510119
46,40.7888495,-73.95199339999999
47,40.78897489999999,-73.95190099999999
48,40.7882342,-73.9531111
49,40.78212389999999,-73.95080879999999
50,40.7883997,-73.9530616
51,40.7764061,-73.9891099
52,40.7754067,-73.984318
53,40.7732061,-73.98438399999999
54,40.77688130000001,-73.9809981
55,40.77576899999999,-73.9825149
56,40.77868180000001,-73.9823832
57,40.7186719,-73.9960519
58,40.72151599999999,-73.99587679999999
59,40.7189424,-73.9948955
60,40.7186886,-73.99392689999999
61,40.721703,-73.99218929999999
62,40.7186173,-73.99381439999999
63,40.7168762,-73.99273409999999
64,40.7191929,-73.9953761
65,40.7187111,-73.99607089999999
66,40.7170283,-73.99696519999999
67,40.80594929999999,-73.94069069999999
68,40.805205,-73.9386147
69,40.8031623,-73.940793
70,40.8051974,-73.9386119
71,40.8052711,-73.9380257
72,40.8038315,-73.93384379999999
73,40.7997092,-73.9661163
74,40.8031178,-73.9683134
75,40.7150448,-73.95824309999999
76,40.7472877,-73.9921873
77,40.7497152,-73.9869259
78,40.7529101,-73.9909345
79,40.7528298,-73.9923503
80,40.75174699999999,-73.9918852
81,40.7492622,-73.9858729
82,40.7465209,-73.9930345
83,40.7513798,-73.9908427
84,40.7515557,-73.99130099999999
85,40.7489097,-73.990162
86,40.7483388,-73.9929983
87,40.7530168,-73.9909125
88,40.7492622,-73.9858729
89,40.7485626,-73.9857455
90,40.707572,-74.00242779999999
91,40.71033430000001,-74.00507999999999
92,40.7117496,-74.00866669999999
93,40.7110935,-74.00862939999999
94,40.70776,-74.007393
95,40.7069215,-74.00752179999999
96,40.7071228,-74.0077714
97,40.70779510000001,-74.0074731
98,40.7080704,-74.0074723
99,40.7102911,-74.0049623
100,40.7114841,-74.00211390000001
101,40.7119213,-74.0084455
102,40.7076346,-74.0107748
103,40.7098108,-74.00536819999999
104,40.7098135,-74.00536129999999
105,40.709814,-74.005361
106,40.7099667,-74.0058521
107,40.7102144,-74.0047903
108,40.71035920000001,-74.00510299999999
109,40.7104642,-74.005303
110,40.777867,-73.979295
111,40.7754067,-73.984318
112,40.7732061,-73.98438399999999
113,40.77868180000001,-73.9823832
114,40.77688130000001,-73.9809981
115,40.77576899999999,-73.9825149
116,40.7764357,-73.97714069999999
117,40.7120556,-73.9443172
118,40.711891,-73.942569
119,40.7636668,-73.9709945
120,40.764237,-73.97135879999999
121,40.7636712,-73.97028259999999
122,40.764036,-73.96802
123,40.7628947,-73.97316870000002
124,40.76761219999999,-73.9667101
125,40.76235649999999,-73.9693611
126,40.7620457,-73.97098179999999
127,40.76371499999999,-73.970996
128,40.76371499999999,-73.970996
129,40.76371499999999,-73.970996
130,40.76371499999999,-73.970996
131,40.7631511,-73.9688177
132,40.7700251,-73.9685808
133,40.7654176,-73.98049379999999
134,40.7663768,-73.9814829
135,40.7667294,-73.9814878
136,40.76308299999999,-73.98141919999999
137,40.763035,-73.981083
138,40.763035,-73.981083
139,40.7647183,-73.9893388
140,40.763365,-73.980772
141,40.76290119999999,-73.9807333
142,40.7673383,-73.98370419999999
143,40.7667856,-73.9813879
144,40.7624009,-73.9798325
145,40.7285704,-74.0099062
146,40.7314321,-74.00910549999999
147,40.72582200000001,-74.004834
148,40.7529101,-73.9909345
149,40.75088299999999,-73.996844
150,40.7472877,-73.9921873
151,40.7528298,-73.9923503
152,40.75174699999999,-73.9918852
153,40.7515557,-73.99130099999999
154,40.7513798,-73.9908427
155,40.7530168,-73.9909125
156,40.7483388,-73.9929983
157,40.7489097,-73.990162
158,40.7983396,-73.93253779999999
159,40.800233,-73.93283629999999
160,40.798104,-73.939566
161,40.798449,-73.9403449
162,40.7127431,-74.01337939999999
163,40.708699,-74.01166599999999
164,40.708882,-74.011433
165,40.7085265,-74.0148736
166,40.7158161,-74.01538339999999
167,40.714288,-74.0110969
168,40.71666159999999,-73.9433069
169,40.7120556,-73.9443172
170,40.711891,-73.942569
171,40.7852699,-73.97004679999999
172,40.78555609999999,-73.96949649999999
173,40.786162,-73.970643
174,40.7852699,-73.97004679999999
175,40.73330869999999,-74.0021977
176,40.7321214,-73.9968799
177,40.7301271,-74.0001532
178,40.7294708,-74.0001571
179,40.7321214,-73.9968799
180,40.6879755,-73.9799051
181,40.69244150000001,-73.98705919999999
182,40.692403,-73.987096
183,40.689107,-73.985034
184,40.68966999999999,-73.98645239999999
185,40.6917491,-73.9821322
186,40.7685155,-73.9582388
187,40.770399,-73.956948
188,40.76661970000001,-73.9573094
189,40.76649159999999,-73.95724640000002
190,40.76571319999999,-73.9582915
191,40.7694615,-73.9625302
192,40.768064,-73.9635291
193,40.7652742,-73.955499
194,40.7651034,-73.9625255
195,40.7649873,-73.95620869999999
196,40.7655563,-73.95531830000002
197,40.7645971,-73.9568717
198,40.76553819999999,-73.9551731
199,40.7644265,-73.9571019
200,40.7655176,-73.9549837
201,40.7652524,-73.9629801
202,40.7642645,-73.9572349
203,40.77041719999999,-73.963799
204,40.7657186,-73.9541658
205,40.7698517,-73.9601505
206,40.7553282,-73.9819107
207,40.7529101,-73.9909345
208,40.7528042,-73.9848347
209,40.75617740000001,-73.9818506
210,40.7524167,-73.9828234
211,40.7589385,-73.98439599999999
212,40.7589385,-73.98439599999999
213,40.75523619999999,-73.98202289999999
214,40.7569614,-73.9905204
215,40.7550559,-73.98168489999999
216,40.75617740000001,-73.9818506
217,40.7530168,-73.9909125
218,40.7589385,-73.98439599999999
219,40.7294708,-74.0001571
220,40.7301271,-74.0001532
