,RestaurantId,lat,lon
60,60,40.71513729999999,-74.0110881
61,61,40.71095440000001,-74.0078802
62,62,40.709438,-74.010086
63,63,40.7141526,-74.00910640000001
64,64,40.7141109,-74.0090373
65,65,40.716736,-74.0093426
66,66,40.7095464,-74.01200539999998
67,67,40.71297129999999,-74.0097652
68,68,40.7150161,-74.00928409999999
69,69,40.7097179,-74.01406469999998
70,70,40.71577509999999,-74.0101813
71,71,40.7151451,-74.0079738
72,72,40.71649379999999,-74.00960730000001
73,73,40.7151839,-74.00880699999998
74,74,40.71657889999999,-74.01269909999998
75,75,40.71574400000001,-74.01094300000001
76,76,40.715274799999996,-74.01479870000001
77,77,40.713759,-74.0082
78,78,40.7090779,-74.0114282
79,79,40.715165000000006,-74.00891920000001
80,80,40.763490000000004,-73.98659599999998
81,81,40.76032319999999,-73.98856839999998
82,82,40.760804,-73.98983240000003
83,83,40.7624222,-73.98571159999999
84,84,40.7623763,-73.98787279999998
85,85,40.7612,-73.990923
86,86,40.7623091,-73.9855741
87,87,40.764793100000006,-73.991427
88,88,40.762032700000006,-73.9876634
89,89,40.7603985,-73.99081690000001
90,90,40.76088499999999,-73.9863
91,91,40.7659887,-73.9874078
92,92,40.7642884,-73.9881589
93,93,40.765254,-73.988027
94,94,40.761758,-73.98982099999998
95,95,40.760612200000004,-73.99032559999998
96,96,40.76295569999999,-73.98409529999998
97,97,40.761253,-73.990308
98,98,40.76344479999999,-73.98469990000002
99,99,40.7599972,-73.9867421
100,100,40.718471,-73.96001899999999
101,101,40.7172725,-73.9551066
102,102,40.7197823,-73.9600401
103,103,40.7167278,-73.9612303
104,104,40.7166436,-73.9613366
105,105,40.7181256,-73.95998159999998
106,106,40.71820580000001,-73.9574927
107,107,40.716069700000006,-73.9624517
108,108,40.716755,-73.9616957
109,109,40.718551700000006,-73.956374
110,110,40.721140399999996,-73.95696070000001
111,111,40.71697289999999,-73.95910450000001
112,112,40.720011,-73.955547
113,113,40.7197198,-73.9575339
114,114,40.722024299999994,-73.95807049999998
115,115,40.7177402,-73.9587426
116,116,40.71960120000001,-73.96081769999998
117,117,40.7189722,-73.9608301
118,118,40.71836629999999,-73.95732989999998
119,119,40.719460299999994,-73.96074519999998
120,120,40.713685700000006,-73.99718659999998
121,121,40.7141859,-73.99787859999998
122,122,40.713231,-73.997722
123,123,40.71414,-73.99860600000001
124,124,40.7138354,-73.99414030000001
125,125,40.7144447,-73.998254
126,126,40.714458,-73.99825899999998
127,127,40.7142792,-73.99892259999999
128,128,40.7138721,-73.99884820000001
129,129,40.7082332,-74.0005406
130,130,40.7144524,-73.998891
131,131,40.715031700000004,-73.99703829999999
132,132,40.714439299999995,-73.9985725
133,133,40.71413800000001,-73.99884490000001
134,134,40.715013,-73.998198
135,135,40.71441480000001,-73.9989026
136,136,40.7120628,-73.9981569
137,137,40.7137294,-73.9954801
138,138,40.71216800000001,-73.99798919999998
139,139,40.714021200000005,-73.99806699999998
140,140,40.787302399999994,-73.9515559
141,141,40.78662690000001,-73.9500944
142,142,40.784104000000006,-73.95045400000001
143,143,40.782877500000005,-73.9452901
144,144,40.788469000000006,-73.94879499999998
145,145,40.783851,-73.949892
146,146,40.7827162,-73.9478073
147,147,40.7835265,-73.95283690000001
148,148,40.78338170000001,-73.94753759999998
149,149,40.786293,-73.951528
150,150,40.78272379999999,-73.9508385
151,151,40.787287,-73.952823
152,152,40.78778029999999,-73.9539369
153,153,40.78788129999999,-73.95388129999998
154,154,40.78360499999999,-73.947349
155,155,40.782812,-73.95133100000001
156,156,40.783614,-73.95088799999998
157,157,40.78465699999999,-73.947028
158,158,40.788338700000004,-73.95307199999998
159,159,40.78369349999999,-73.95075870000001
160,160,40.77451629999999,-73.9803005
161,161,40.771501799999996,-73.98286329999998
162,162,40.77337,-73.983728
163,163,40.771131700000005,-73.9830439
164,164,40.771536,-73.981646
165,165,40.771762100000004,-73.98174770000001
166,166,40.77172019999999,-73.9816842
167,167,40.777425,-73.9831099
168,168,40.7726566,-73.9816386
169,169,40.7715807,-73.9811807
170,170,40.771614899999996,-73.98177209999999
171,171,40.7720766,-73.9814548
172,172,40.77583549999999,-73.98175649999999
173,173,40.776256,-73.981569
174,174,40.7728238,-73.9814468
175,175,40.7758241,-73.9801888
176,176,40.7731349,-73.9896047
177,177,40.77835779999999,-73.9815721
178,178,40.773436700000005,-73.98367940000001
179,179,40.7763672,-73.9799151
180,180,40.71792840000001,-73.9901252
181,181,40.718558,-73.989333
182,182,40.717948,-73.99045199999998
183,183,40.72157,-73.9956368
184,184,40.71633600000001,-73.98853000000003
185,185,40.719565700000004,-73.99503949999998
186,186,40.71961159999999,-73.990573
187,187,40.7180091,-73.99019270000001
188,188,40.7217244,-73.99321239999998
189,189,40.7184,-73.98897149999998
190,190,40.715278999999995,-73.99194399999999
191,191,40.717929600000005,-73.98990450000001
192,192,40.71836330000001,-73.9917183
193,193,40.71907639999999,-73.9970864
194,194,40.72261020000001,-73.99516990000001
195,195,40.72114549999999,-73.9968422
196,196,40.718659,-73.99035400000001
197,197,40.717966499999996,-73.99006999999999
198,198,40.717801,-73.98984999999998
199,199,40.7211359,-73.98812120000001
200,200,40.680121500000006,-73.97430250000001
201,201,40.6805239,-73.9752208
202,202,40.676166200000004,-73.9714546
203,203,40.675698,-73.9782498
204,204,40.6755135,-73.9743561
205,205,40.6790396,-73.9714922
206,206,40.6796472,-73.9745506
207,207,40.6783928,-73.9730849
208,208,40.67795699999999,-73.968436
209,209,40.6798925,-73.9741203
210,210,40.6771851,-73.9796781
211,211,40.678168400000004,-73.9789946
212,212,40.68029129999999,-73.9750339
213,213,40.68017700000001,-73.9749578
214,214,40.6802981,-73.97439920000001
215,215,40.674734,-73.975758
216,216,40.67474199999999,-73.9765249
217,217,40.679387,-73.97378420000001
218,218,40.6779724,-73.9727187
219,219,40.675438,-73.97510179999998
220,220,40.805031299999996,-73.937196
221,221,40.8047803,-73.936858
222,222,40.8060153,-73.9416833
223,223,40.8055025,-73.9404287
224,224,40.8025546,-73.9368839
225,225,40.8054776,-73.9394416
226,226,40.803492999999996,-73.9378779
227,227,40.80501960000001,-73.94080629999998
228,228,40.80206099999999,-73.936559
229,229,40.8048745,-73.93815529999998
230,230,40.805067,-73.93831290000001
231,231,40.801503000000004,-73.9376319
232,232,40.8013675,-73.9423776
233,233,40.804625099999996,-73.9391728
234,234,40.805488399999994,-73.9405858
235,235,40.804358799999996,-73.9381176
236,236,40.805792,-73.94010779999998
237,237,40.805003,-73.938056
238,238,40.8057813,-73.94129989999998
239,239,40.8045355,-73.93705609999998
240,240,40.80447900000001,-73.966848
241,241,40.7996265,-73.9686711
242,242,40.801125799999994,-73.9681923
243,243,40.7991184,-73.9689554
244,244,40.803391,-73.963921
245,245,40.804465,-73.966045
246,246,40.800712,-73.965273
247,247,40.8013469,-73.9652933
248,248,40.80229769999999,-73.9683426
249,249,40.804272600000004,-73.9662993
250,250,40.80215400000001,-73.96405399999998
251,251,40.797845,-73.96995199999998
252,252,40.797213,-73.96958199999999
253,253,40.80129910000001,-73.96475389999998
254,254,40.8000562,-73.9684479
255,255,40.79796870000001,-73.9689746
256,256,40.800906899999994,-73.9613127
257,257,40.798367,-73.969394
258,258,40.801047,-73.96184240000001
259,259,40.8014249,-73.96466550000001
264,264,40.7141864,-73.9601012
266,266,40.713883,-73.956474
267,267,40.714268700000005,-73.96166459999998
268,268,40.7124016,-73.9568743
274,274,40.711207400000006,-73.96140869999998
275,275,40.7139371,-73.95586309999999
276,276,40.713128000000005,-73.957452
278,278,40.71438920000001,-73.95797019999998
279,279,40.7136831,-73.9621056
280,280,40.75240170000001,-73.99351850000001
281,281,40.751379,-73.992971
282,282,40.7506213,-73.99346969999998
283,283,40.75020429999999,-73.99042790000001
284,284,40.751476200000006,-73.9883517
285,285,40.7484662,-73.9868662
286,286,40.74996599999999,-73.98986599999998
287,287,40.7507809,-73.9864441
288,288,40.7531014,-73.9888557
289,289,40.748514,-73.992205
290,290,40.75385900000001,-73.9890635
291,291,40.7517214,-73.9898042
292,292,40.747716,-73.99338900000001
293,293,40.74978529999999,-73.9862035
294,294,40.74992350000001,-73.99425740000001
295,295,40.7517781,-73.98908689999998
296,296,40.753578000000005,-73.9922892
297,297,40.750412,-73.986798
298,298,40.752356,-73.9901802
299,299,40.748766700000004,-73.99201059999999
301,301,40.706715,-74.006973
302,302,40.706708,-74.008923
303,303,40.706806500000006,-74.0071068
304,304,40.7092834,-74.00685620000002
306,306,40.709684300000006,-74.00700690000001
307,307,40.707462,-74.00678690000001
308,308,40.709290100000004,-74.0087051
310,310,40.7086885,-74.007581
311,311,40.707899700000006,-74.0102563
312,312,40.710073200000004,-74.0070554
313,313,40.710882,-74.00636
314,314,40.7082349,-74.0049829
315,315,40.7088323,-74.0039599
316,316,40.7071693,-74.00192259999999
317,317,40.708345,-74.00148999999998
318,318,40.7050604,-74.00865979999998
319,319,40.7090033,-74.00908059999998
335,335,40.77632759999999,-73.97921579999998
336,336,40.7764593,-73.97925190000001
338,338,40.773515,-73.978841
340,340,40.7114223,-73.9510458
341,341,40.7114524,-73.94783709999999
342,342,40.710995000000004,-73.94915
343,343,40.7121195,-73.9438486
344,344,40.71080809999999,-73.95081090000001
345,345,40.711210799999996,-73.95003270000001
346,346,40.7139843,-73.94888809999998
347,347,40.71317000000001,-73.94933499999998
348,348,40.710838,-73.950684
349,349,40.70829759999999,-73.9436343
350,350,40.707285,-73.945216
351,351,40.71295020000001,-73.9444237
352,352,40.7132095,-73.94914140000002
353,353,40.711426200000005,-73.9449759
354,354,40.71431679999999,-73.944515
355,355,40.711130299999994,-73.95136959999998
356,356,40.7082224,-73.94351569999998
357,357,40.711474700000004,-73.94759669999998
358,358,40.71147089999999,-73.94764169999998
359,359,40.711805600000005,-73.9436765
360,360,40.7657089,-73.9692386
361,361,40.7645507,-73.969144
362,362,40.76266400000001,-73.97143419999998
363,363,40.76677379999999,-73.96760220000002
364,364,40.76482000000001,-73.975335
365,365,40.7628936,-73.97142769999998
366,366,40.7642218,-73.9745605
367,367,40.7649079,-73.976242
368,368,40.7644078,-73.9692112
369,369,40.763089,-73.97134100000001
370,370,40.763861,-73.9747939
371,371,40.764138900000006,-73.97033569999998
372,372,40.7658815,-73.96932919999998
373,373,40.764518,-73.97676299999998
374,374,40.764404,-73.96692399999998
375,375,40.7627398,-73.9716127
376,376,40.76440470000001,-73.9716329
377,377,40.76444199999999,-73.96708300000002
378,378,40.763319,-73.968502
379,379,40.76338969999999,-73.9740395
381,381,40.7657882,-73.98065150000001
382,382,40.7618723,-73.98343559999998
383,383,40.7649588,-73.98287429999998
385,385,40.7640969,-73.98307609999998
386,386,40.7654454,-73.9805358
388,388,40.7615691,-73.98180479999998
392,392,40.762490899999996,-73.9812582
393,393,40.7656391,-73.98274079999999
395,395,40.7613323,-73.9821595
396,396,40.761132700000005,-73.9829467
399,399,40.764249099999994,-73.98322689999998
400,400,40.726232,-74.0060077
401,401,40.7311103,-74.0069618
402,402,40.728188,-74.005044
403,403,40.72584440000001,-74.00949229999998
404,404,40.72871529999999,-74.00457800000001
405,405,40.73145509999999,-74.0064215
406,406,40.727247,-74.00753900000001
407,407,40.729819,-74.00343600000002
408,408,40.730201,-74.003686
409,409,40.729696999999994,-74.00370199999998
410,410,40.732397999999996,-74.005318
411,411,40.732848,-74.00843370000001
412,412,40.7312614,-74.00362810000001
413,413,40.728801000000004,-74.004719
414,414,40.72905919999999,-74.0027715
415,415,40.72900309999999,-74.0056304
416,416,40.729961100000004,-74.0042313
417,417,40.727729,-74.00290600000001
418,418,40.72766470000001,-74.0067845
419,419,40.730610600000006,-74.0071557
430,430,40.753679,-73.995735
433,433,40.7523092,-73.9943061
434,434,40.753598499999995,-73.9919802
435,435,40.755094299999996,-73.9928341
437,437,40.7535083,-73.9922588
438,438,40.75337940000001,-73.99679189999998
440,440,40.79564359999999,-73.93588570000001
441,441,40.7969681,-73.938121
442,442,40.79715279999999,-73.93488070000001
443,443,40.795338599999994,-73.93320290000001
444,444,40.79797600000001,-73.93967959999998
445,445,40.793977000000005,-73.9342599
446,446,40.795564,-73.93596600000001
447,447,40.796157,-73.93510979999998
448,448,40.797299100000004,-73.9372333
449,449,40.799584,-73.938406
450,450,40.7985929,-73.938935
451,451,40.798194200000005,-73.9340179
452,452,40.797206700000004,-73.9386762
453,453,40.797258,-73.93794
454,454,40.7978891,-73.93919129999998
455,455,40.797548799999994,-73.934033
456,456,40.79661,-73.937264
457,457,40.798048,-73.9367008
458,458,40.7960545,-73.93506099999998
459,459,40.79861799999999,-73.93978899999998
461,461,40.7154302,-74.0154465
462,462,40.710385200000005,-74.0164692
465,465,40.7095008,-74.0126642
466,466,40.715015,-74.015292
468,468,40.7096597,-74.01674090000002
469,469,40.713756,-74.016182
470,470,40.7114153,-74.0178676
471,471,40.709528999999996,-74.01270199999998
472,472,40.708575,-74.013487
473,473,40.7076622,-74.01339370000001
474,474,40.7150015,-74.01522179999998
475,475,40.7155131,-74.01636239999998
476,476,40.708029999999994,-74.01486899999998
477,477,40.709363,-74.01418050000001
478,478,40.70782699999999,-74.0134723
479,479,40.70799470000001,-74.0139921
481,481,40.7188899,-73.9453515
482,482,40.71868069999999,-73.94490040000001
483,483,40.7155372,-73.9443114
485,485,40.7183867,-73.94349059999998
486,486,40.71475239999999,-73.94343529999998
488,488,40.71504299999999,-73.94769050000001
490,490,40.714349,-73.94201699999998
491,491,40.71441,-73.94385
494,494,40.714966,-73.944153
495,495,40.717827,-73.94466
496,496,40.7148836,-73.9447022
497,497,40.71480200000001,-73.9415801
499,499,40.715038,-73.94471899999998
500,500,40.7808622,-73.9765412
501,501,40.7830649,-73.97367120000001
502,502,40.7845765,-73.97319259999998
503,503,40.7855246,-73.97267190000001
504,504,40.78598710000001,-73.9727735
505,505,40.78320199999999,-73.97488100000001
506,506,40.78371870000001,-73.973889
507,507,40.78450890000001,-73.9738387
508,508,40.784643,-73.9731453
509,509,40.781159,-73.976445
510,510,40.784201200000005,-73.9742563
511,511,40.7838652,-73.97365490000001
512,512,40.78097400000001,-73.97646499999998
513,513,40.780233,-73.9758078
514,514,40.78516559999999,-73.972764
515,515,40.7843419,-73.9734658
517,517,40.78655899999999,-73.972472
518,518,40.7803787,-73.9686546
519,519,40.782894,-73.975184
520,520,40.7279153,-74.0013434
521,521,40.7299545,-74.0006999
523,523,40.7296978,-74.0006236
524,524,40.73229599999999,-73.9992785
525,525,40.7339175,-74.00241120000001
526,526,40.7314,-74.002382
527,527,40.7296714,-73.9989913
528,528,40.73254800000001,-74.0026278
529,529,40.729201700000004,-73.9988513
530,530,40.732767200000005,-74.00294709999999
532,532,40.7265328,-74.0021536
533,533,40.73193870000001,-74.00156080000001
534,534,40.7279895,-74.00021819999998
536,536,40.7312567,-74.00236890000001
537,537,40.7288849,-74.00186190000001
538,538,40.7282761,-73.9982184
540,540,40.691435,-73.98453099999998
541,541,40.685613200000006,-73.98585770000001
542,542,40.687904700000004,-73.9898078
543,543,40.6864662,-73.9852196
544,544,40.6874549,-73.98709780000002
545,545,40.68902629999999,-73.9837447
546,546,40.689931,-73.986876
547,547,40.69087589999999,-73.9828655
548,548,40.690649799999996,-73.9876041
549,549,40.6891747,-73.982957
550,550,40.6852458,-73.9809631
551,551,40.6883065,-73.98897779999999
552,552,40.686961200000006,-73.9842697
553,553,40.6919213,-73.98707449999998
554,554,40.688396000000004,-73.981987
555,555,40.6876665,-73.9821056
556,556,40.687619700000006,-73.99001209999999
557,557,40.68835,-73.988812
558,558,40.6856352,-73.9818993
559,559,40.687334,-73.9901854
560,560,40.7713446,-73.9597465
561,561,40.771423,-73.959026
562,562,40.7695385,-73.9543817
563,563,40.7666216,-73.96254069999998
564,564,40.770049,-73.959874
565,565,40.771057,-73.959335
566,566,40.7712122,-73.9563677
567,567,40.7655997,-73.95739609999998
568,568,40.771078499999994,-73.95646359999998
569,569,40.772198100000004,-73.96064799999998
570,570,40.7715683,-73.96169920000001
571,571,40.7692185,-73.9628225
572,572,40.76588239999999,-73.95713149999999
573,573,40.7684175,-73.95503120000001
574,574,40.765345700000005,-73.9574075
575,575,40.772310499999996,-73.9590372
576,576,40.765876,-73.95774589999998
577,577,40.769396,-73.955184
578,578,40.771129499999994,-73.95642649999998
579,579,40.7651625,-73.96072840000001
580,580,40.7556763,-73.98187229999998
581,581,40.757282200000006,-73.983625
582,582,40.75787649999999,-73.98402449999998
583,583,40.757546999999995,-73.986739
584,584,40.75558100000001,-73.982226
585,585,40.755551000000004,-73.989597
586,586,40.75319939999999,-73.9829575
588,588,40.75692949999999,-73.98657949999998
589,589,40.755587,-73.98752999999998
590,590,40.7579436,-73.9851237
592,592,40.756426899999994,-73.9888338
594,594,40.7565468,-73.98561099999998
595,595,40.756510999999996,-73.984641
596,596,40.756421,-73.98428899999998
597,597,40.757691200000004,-73.98854190000002
598,598,40.7584328,-73.9892194
599,599,40.75471719999999,-73.98277449999998
607,607,40.7248676,-74.00217070000001
608,608,40.7235659,-74.00300190000002
611,611,40.727065,-74.002811
614,614,40.7279315,-73.99936149999998
615,615,40.7265737,-73.99990340000001
617,617,40.725713299999995,-73.9980059
618,618,40.72755739999999,-74.00057939999998
619,619,40.725309,-74.003843
620,620,40.7354027,-74.00313440000001
621,621,40.735879,-74.00046499999998
622,622,40.73908300000001,-74.00141500000001
623,623,40.73559079999999,-74.00666149999998
625,625,40.7370233,-74.0060608
627,627,40.736903600000005,-74.002274
629,629,40.7406454,-74.0007427
630,630,40.736113200000005,-74.0006819
633,633,40.7347997,-73.9998686
634,634,40.7395042,-74.00293620000001
635,635,40.73531699999999,-74.00142819999998
636,636,40.73821389999999,-74.00429799999998
637,637,40.733974200000006,-74.0042627
638,638,40.737479,-74.004032
640,640,40.747376900000006,-74.001026
645,645,40.7445579,-73.993012
646,646,40.746033000000004,-73.9939855
647,647,40.746177,-73.99763999999998
648,648,40.7499396,-73.9948855
649,649,40.7450948,-73.99764880000001
650,650,40.7463135,-73.9937848
651,651,40.745181099999996,-73.99258030000001
652,652,40.744091,-73.99487599999998
653,653,40.74559,-73.998525
654,654,40.74479880000001,-73.9986184
655,655,40.74374299999999,-73.99612359999998
656,656,40.7453235,-73.99781490000001
657,657,40.7499963,-73.99537649999998
658,658,40.745325,-73.997813
659,659,40.748333,-73.992987
660,660,40.7791758,-73.9510517
661,661,40.78051899999999,-73.94702699999998
662,662,40.78077599999999,-73.949401
663,663,40.7811466,-73.95250970000002
664,664,40.7789898,-73.95061379999999
665,665,40.777550399999996,-73.94914299999998
666,666,40.77918500000001,-73.95415799999998
669,669,40.78042889999999,-73.95011240000001
670,670,40.77960540000001,-73.9470247
671,671,40.777313299999996,-73.9492437
672,672,40.7791584,-73.95396140000001
675,675,40.777291,-73.94884499999998
677,677,40.7797888,-73.95058990000001
678,678,40.7774408,-73.951729
679,679,40.77888819999999,-73.95078889999998
680,680,40.74208699999999,-73.989634
681,681,40.7430634,-73.9908701
683,683,40.7387461,-73.9928139
684,684,40.742975,-73.98927599999998
685,685,40.74261860000001,-73.99650609999998
686,686,40.74027210000001,-73.99372340000001
687,687,40.7404066,-73.98988100000001
688,688,40.741750399999994,-73.992429
689,689,40.7415426,-73.99298379999998
690,690,40.741163,-73.99210599999998
691,691,40.7405211,-73.997999
692,692,40.73885639999999,-73.99242439999998
693,693,40.74116490000001,-73.99380440000002
695,695,40.740097999999996,-73.992403
696,696,40.74466839999999,-73.9908422
697,697,40.7423769,-73.992369
698,698,40.742182,-73.997419
700,700,40.7458198,-73.988434
703,703,40.750075200000005,-73.9837835
704,704,40.7466224,-73.98197429999998
705,705,40.74747,-73.985029
706,706,40.74921499999999,-73.9830259
707,707,40.74746390000001,-73.98656609999999
708,708,40.7444881,-73.9855929
709,709,40.7500611,-73.9821584
710,710,40.7473489,-73.9842584
711,711,40.744268,-73.98400140000001
713,713,40.74519,-73.984151
714,714,40.7449259,-73.9837766
715,715,40.7467876,-73.984884
716,716,40.7474354,-73.9830143
717,717,40.7484653,-73.9850854
718,718,40.747640999999994,-73.987239
719,719,40.7500716,-73.9847181
720,720,40.73774160000001,-73.98961469999998
721,721,40.738201000000004,-73.990605
724,724,40.7384555,-73.98850639999998
725,725,40.7379803,-73.98928409999998
727,727,40.73431360000001,-73.99118390000001
728,728,40.73763050000001,-73.9910787
730,730,40.7367052,-73.99082309999999
732,732,40.73777020000001,-73.9878767
733,733,40.73733199999999,-73.991098
734,734,40.738352,-73.98804200000001
736,736,40.734207,-73.99369899999998
737,737,40.73433099999999,-73.992137
738,738,40.7337952,-73.99319899999998
739,739,40.734728999999994,-73.99189399999999
743,743,40.7156594,-74.0054313
751,751,40.712913,-74.0081627
752,752,40.7157592,-74.00702700000001
753,753,40.7169003,-74.00556309999999
755,755,40.71327,-74.008043
757,757,40.7139829,-74.00893509999999
758,758,40.71558559999999,-74.0042622
759,759,40.71462880000001,-74.00773219999998
761,761,40.77804099999999,-73.97868299999999
763,763,40.779019,-73.978011
764,764,40.7793255,-73.9776132
766,766,40.7796366,-73.9777173
767,767,40.7787036,-73.97745669999998
770,770,40.77710549999999,-73.97844769999998
771,771,40.7781966,-73.9788258
772,772,40.7800143,-73.97649100000001
773,773,40.7782965,-73.9779183
774,774,40.776997200000004,-73.97843329999998
776,776,40.7774702,-73.9785151
777,777,40.7778757,-73.9793104
778,778,40.77775509999999,-73.9789887
779,779,40.777607,-73.97836389999998
780,780,40.72254309999999,-73.98296839999998
781,781,40.7238208,-73.9788238
782,782,40.721264,-73.9838497
783,783,40.724986,-73.978376
784,784,40.72512209999999,-73.97788899999998
786,786,40.723997999999995,-73.98294899999998
787,787,40.724537700000006,-73.98146659999998
788,788,40.724047399999996,-73.980806
789,789,40.724256,-73.978962
790,790,40.722955299999995,-73.9852071
791,791,40.725462799999995,-73.98371429999999
792,792,40.7237135,-73.98498719999998
793,793,40.7232166,-73.9827734
794,794,40.72291859999999,-73.98303990000001
795,795,40.72521879999999,-73.9831311
796,796,40.72246879999999,-73.9827999
797,797,40.72202,-73.983203
798,798,40.7259603,-73.9837731
799,799,40.72325350000001,-73.9827885
803,803,40.7418585,-74.00004320000001
807,807,40.7372515,-73.9991585
809,809,40.7363873,-73.9972943
812,812,40.7394747,-74.0012667
813,813,40.740900399999994,-73.99818189999998
814,814,40.73850489999999,-74.0035382
815,815,40.7374703,-73.9996523
817,817,40.739194,-74.00175300000001
818,818,40.74206909999999,-74.00109789999998
819,819,40.73801779999999,-74.00212509999999
820,820,40.76316399999999,-73.959661
821,821,40.7625672,-73.95956389999998
824,824,40.76213320000001,-73.9599242
826,826,40.7638014,-73.96291490000002
828,828,40.761537,-73.960212
829,829,40.762412,-73.959599
830,830,40.764180100000004,-73.9594657
833,833,40.7621148,-73.96038670000002
834,834,40.765633,-73.95791559999998
835,835,40.763895,-73.961741
836,836,40.7661707,-73.9556642
837,837,40.7641033,-73.9614819
838,838,40.761917,-73.96053570000001
839,839,40.7612933,-73.9609656
840,840,40.69065080000001,-73.9556016
841,841,40.68909929999999,-73.955244
842,842,40.690740000000005,-73.958258
843,843,40.69001490000001,-73.9516841
844,844,40.6915019,-73.9516625
845,845,40.694699,-73.95638199999998
846,846,40.690891,-73.9567651
847,847,40.694201899999996,-73.9562473
848,848,40.6945948,-73.9574976
849,849,40.6905693,-73.9569741
850,850,40.6940078,-73.9492363
851,851,40.694685,-73.95295999999998
852,852,40.694768100000005,-73.95280059999999
853,853,40.694964,-73.954604
854,854,40.69472469999999,-73.9558122
855,855,40.6908463,-73.9538898
856,856,40.69514900000001,-73.956437
857,857,40.694279200000004,-73.9578528
858,858,40.68935249999999,-73.9549735
859,859,40.69519019999999,-73.949444
860,860,40.72372170000001,-73.951628
861,861,40.7183851,-73.95043759999999
862,862,40.7241788,-73.95118070000001
863,863,40.72237609999999,-73.94986759999998
865,865,40.7177057,-73.95240919999998
866,866,40.725293900000004,-73.9515265
867,867,40.7240508,-73.95034140000001
868,868,40.7236416,-73.95051699999998
869,869,40.723447799999995,-73.95077959999998
870,870,40.724484000000004,-73.949077
871,871,40.72561280000001,-73.95167
872,872,40.7240741,-73.9493
873,873,40.7241426,-73.95014739999998
874,874,40.7241315,-73.9508168
875,875,40.725240899999996,-73.95180040000001
876,876,40.7234774,-73.95043629999998
877,877,40.72475799999999,-73.95120299999998
878,878,40.724984,-73.95168000000001
879,879,40.724082700000004,-73.95114769999998
880,880,40.7600222,-73.97780870000001
881,881,40.760533,-73.97739700000002
882,882,40.7576914,-73.9718188
884,884,40.7613821,-73.97460099999998
885,885,40.76275529999999,-73.9760807
886,886,40.759273,-73.97566300000003
887,887,40.7596566,-73.9783161
888,888,40.7566054,-73.97200099999998
889,889,40.7592896,-73.9775348
890,890,40.76085820000001,-73.9720839
891,891,40.76208989999999,-73.97641390000001
893,893,40.760276899999994,-73.97501079999998
894,894,40.761081,-73.976753
895,895,40.7619958,-73.9732377
896,896,40.75947379999999,-73.96923149999998
897,897,40.7600425,-73.97826009999999
898,898,40.7598899,-73.97320859999998
899,899,40.76112029999999,-73.9769396
900,900,40.738871,-73.980584
901,901,40.7357066,-73.97996140000001
902,902,40.738448,-73.9832
903,903,40.739000000000004,-73.982709
904,904,40.739515999999995,-73.973737
905,905,40.738271000000005,-73.98325299999998
906,906,40.734157999999994,-73.98085390000001
907,907,40.7351588,-73.97944040000002
908,908,40.736006,-73.98254200000001
909,909,40.73486320000001,-73.98281589999998
910,910,40.7377241,-73.98124490000001
911,911,40.73979569999999,-73.97980050000002
912,912,40.7385388,-73.98068409999998
913,913,40.73502380000001,-73.98325009999998
