,SchoolId,lat,lon
59,59,40.7430191,-74.0031578
60,60,40.7092906,-74.0123296
61,61,40.711993,-74.008674
62,62,40.71441679999999,-74.00726170000002
63,63,40.71582999999999,-74.00802399999998
64,64,40.71328510000001,-74.0083872
65,65,40.7160283,-74.01160469999998
66,66,40.716275200000005,-74.008033
67,67,40.7159706,-74.00760600000001
68,68,40.7110565,-74.00536120000001
69,69,40.71636489999999,-74.0123498
70,70,40.71339529999999,-74.00554559999998
71,71,40.71600919999999,-74.01005759999998
72,72,40.7151804,-74.01099169999998
74,74,40.71589600000001,-74.008122
75,75,40.709755,-74.007267
76,76,40.717259399999996,-74.0087628
77,77,40.7104898,-74.00781740000001
78,78,40.714916200000005,-74.00607289999998
79,79,40.709613899999994,-74.0109533
80,80,40.765536,-73.993163
81,81,40.7655356,-73.9931625
82,82,40.76559289999999,-73.99298519999998
83,83,40.7653291,-73.9930871
84,84,40.763985600000005,-73.9903637
85,85,40.76399929999999,-73.99083459999999
86,86,40.7652446,-73.99273749999998
87,87,40.76417669999999,-73.9833744
88,88,40.76424519999999,-73.983522
89,89,40.7657883,-73.98953019999998
91,91,40.764258,-73.98331
92,92,40.7599628,-73.99111719999998
93,93,40.76282700000001,-73.987646
94,94,40.767975899999996,-73.9881796
95,95,40.7639937,-73.9904866
96,96,40.766053799999995,-73.98592959999998
97,97,40.7640485,-73.9859469
98,98,40.76787600000001,-73.9887912
99,99,40.76554489999999,-73.99029689999998
100,100,40.715492299999994,-73.9550398
101,101,40.7180348,-73.96373559999998
102,102,40.7162857,-73.95838979999998
103,103,40.7187046,-73.9611783
104,104,40.7152099,-73.95699139999998
105,105,40.715305,-73.9569941
106,106,40.7183199,-73.9618911
107,107,40.7163855,-73.9575194
108,108,40.719413,-73.96223499999999
109,109,40.720196,-73.9628084
110,110,40.7153919,-73.95721970000001
111,111,40.722931,-73.9557181
112,112,40.719645899999996,-73.96103219999998
113,113,40.72047070000001,-73.9572777
114,114,40.7167314,-73.9594412
115,115,40.716630200000004,-73.95835749999998
116,116,40.7162277,-73.95851400000001
117,117,40.71527419999999,-73.95705699999998
118,118,40.71948400000001,-73.963635
120,120,40.7115102,-73.99668489999998
121,121,40.712589200000004,-73.9975292
122,122,40.71480469999999,-73.9991228
123,123,40.7105245,-73.9967905
124,124,40.712858000000004,-73.9953247
125,125,40.71442560000001,-73.9955252
126,126,40.7129403,-73.9991762
127,127,40.71403600000001,-73.996101
128,128,40.71207580000001,-73.9942104
129,129,40.71301680000001,-73.99200809999998
130,130,40.71164379999999,-73.9960898
131,131,40.71292529999999,-73.99787959999998
132,132,40.714811600000004,-73.999117
133,133,40.7123446,-73.99894090000001
134,134,40.71237139999999,-73.9989401
135,135,40.714716900000006,-73.9958123
136,136,40.7112756,-74.0012679
137,137,40.713615600000004,-73.99752649999998
138,138,40.7137433,-74.00044809999999
139,139,40.714426200000005,-73.9955257
140,140,40.785624,-73.95410679999998
141,141,40.785555,-73.9537339
142,142,40.7869878,-73.9505855
143,143,40.7832825,-73.9459371
144,144,40.78868370000001,-73.9447655
145,145,40.7838943,-73.94510090000001
146,146,40.785014200000006,-73.9500312
147,147,40.78567329999999,-73.9495341
148,148,40.785448200000005,-73.9529396
149,149,40.788680299999996,-73.9448037
150,150,40.78417960000001,-73.95239939999998
151,151,40.7850045,-73.95001789999998
152,152,40.7828262,-73.95068410000002
153,153,40.784106799999996,-73.9493801
154,154,40.7847595,-73.9513912
155,155,40.7819412,-73.94908790000002
156,156,40.7880607,-73.9508974
157,157,40.787006700000006,-73.95044770000001
158,158,40.78544899999999,-73.9485269
159,159,40.784833899999995,-73.9527547
160,160,40.77375869999999,-73.98282859999998
161,161,40.77477929999999,-73.98472000000002
162,162,40.775123799999996,-73.98297070000001
164,164,40.7780531,-73.98536390000001
165,165,40.7724947,-73.98926309999999
167,167,40.77233349999999,-73.9876606
168,168,40.771807200000005,-73.9874016
169,169,40.7757359,-73.98400600000001
170,170,40.77419599999999,-73.979433
171,171,40.774899100000006,-73.9856157
173,173,40.77776610000001,-73.9847365
174,174,40.772534,-73.98038199999998
175,175,40.7779517,-73.98470259999998
176,176,40.7739911,-73.97916920000002
178,178,40.774899100000006,-73.9856156
179,179,40.7752064,-73.9831573
180,180,40.7161208,-73.99405279999998
181,181,40.717321000000005,-73.989323
182,182,40.717285100000005,-73.9895806
183,183,40.72219839999999,-73.99071550000001
184,184,40.71567710000001,-73.99335359999998
185,185,40.7169645,-73.9895323
186,186,40.722176700000006,-73.99063570000001
187,187,40.7173162,-73.98931800000001
188,188,40.722178,-73.9906407
190,190,40.716187,-73.99337899999998
192,192,40.7184424,-73.9941006
193,193,40.71651,-73.9936997
194,194,40.719905499999996,-73.99188819999998
195,195,40.7221562,-73.9923116
196,196,40.716136,-73.9908411
197,197,40.7205439,-73.995611
198,198,40.7165187,-73.993222
199,199,40.7170744,-73.99064369999998
200,200,40.6756927,-73.97372829999998
201,201,40.676575899999996,-73.9777278
202,202,40.675962,-73.974712
203,203,40.674350700000005,-73.9757939
204,204,40.679984399999995,-73.96967889999998
205,205,40.676981,-73.9695619
206,206,40.6744079,-73.9757661
207,207,40.67534099999999,-73.97838
208,208,40.674457399999994,-73.97693029999998
209,209,40.677119,-73.977547
210,210,40.67647669999999,-73.9746158
211,211,40.67880889999999,-73.9767367
212,212,40.67616829999999,-73.9697621
213,213,40.67447,-73.976927
214,214,40.6786944,-73.976291
215,215,40.679163,-73.9761808
216,216,40.67890149999999,-73.97658059999998
217,217,40.6780638,-73.9791857
218,218,40.6741382,-73.9721612
219,219,40.67597320000001,-73.9689963
220,220,40.805584,-73.93548390000002
221,221,40.80594929999999,-73.94069069999998
222,222,40.80649309999999,-73.9427934
223,223,40.8025896,-73.9433766
224,224,40.807646999999996,-73.937731
225,225,40.8056551,-73.93545970000001
227,227,40.805932,-73.9407446
228,228,40.807763,-73.93995699999998
229,229,40.8068725,-73.9440396
230,230,40.8069921,-73.9386038
231,231,40.8010575,-73.93815
232,232,40.80611789999999,-73.94087200000001
233,233,40.8065706,-73.944062
234,234,40.80079509999999,-73.93932319999998
235,235,40.806944400000006,-73.9359547
236,236,40.8025088,-73.94237050000002
237,237,40.8009638,-73.93961700000001
239,239,40.80706259999999,-73.93882940000002
240,240,40.799416,-73.96793699999998
241,241,40.80379719999999,-73.9662665
242,242,40.797130900000006,-73.96678320000002
243,243,40.799178999999995,-73.96515600000001
244,244,40.80287999999999,-73.9661354
245,245,40.80267799999999,-73.96594999999998
246,246,40.8019255,-73.9628267
247,247,40.7996825,-73.9632276
248,248,40.8022114,-73.96610759999999
249,249,40.801063899999995,-73.964512
250,250,40.8021572,-73.96616490000001
251,251,40.8036097,-73.9659047
252,252,40.802912000000006,-73.968942
253,253,40.80060170000001,-73.9629214
254,254,40.7996688,-73.97032159999998
255,255,40.800897,-73.969492
256,256,40.799941700000005,-73.97085160000002
257,257,40.799799799999995,-73.9656592
258,258,40.799350800000006,-73.96769029999999
259,259,40.798246500000005,-73.96879809999999
260,260,40.71481369999999,-73.96330520000001
261,261,40.7169403,-73.96468270000003
263,263,40.7112815,-73.9607338
265,265,40.715345,-73.95479240000002
266,266,40.71460099999999,-73.962113
267,267,40.715490300000006,-73.96552849999998
269,269,40.711681299999995,-73.95978170000001
271,271,40.715419700000005,-73.9549291
275,275,40.713481,-73.957332
276,276,40.711791600000005,-73.96023709999999
278,278,40.71491249999999,-73.96346109999999
279,279,40.7130574,-73.95863299999998
280,280,40.752973700000005,-73.99253329999998
281,281,40.7533516,-73.99061080000001
282,282,40.75297399999999,-73.992533
283,283,40.7488823,-73.9864731
284,284,40.75270400000001,-73.99347900000001
285,285,40.7483361,-73.99157869999998
287,287,40.753645,-73.99193410000002
288,288,40.753598499999995,-73.9919802
289,289,40.74746939999999,-73.9927921
291,291,40.747425299999996,-73.99290490000001
294,294,40.749454899999996,-73.9942662
296,296,40.74691379999999,-73.99305770000001
297,297,40.753615,-73.9920415
299,299,40.753659999999996,-73.99190990000001
300,300,40.7078278,-74.00565970000001
301,301,40.7069615,-74.0097684
302,302,40.7077667,-74.00252059999998
304,304,40.7049028,-74.0064172
305,305,40.709313,-74.0062963
306,306,40.705416899999996,-74.0074855
307,307,40.70775760000001,-74.0097205
308,308,40.707359000000004,-74.006962
309,309,40.70981079999999,-74.00536819999998
312,312,40.70913269999999,-74.00465849999998
313,313,40.7108841,-74.00561009999998
314,314,40.70778380000001,-74.0024988
315,315,40.708127000000005,-74.0059783
316,316,40.7081429,-74.0068412
318,318,40.707699600000005,-74.0026583
319,319,40.7067018,-74.00644550000001
335,335,40.7781173,-73.979766
337,337,40.778151,-73.979834
339,339,40.77087589999999,-73.98025990000001
340,340,40.70974229999999,-73.9445006
341,341,40.71022809999999,-73.94384709999999
342,342,40.70976459999999,-73.9445188
343,343,40.70715939999999,-73.94382990000001
344,344,40.70693440000001,-73.94504069999998
345,345,40.7107336,-73.9470377
346,346,40.707144299999996,-73.9472562
347,347,40.711677,-73.94578759999999
348,348,40.71025649999999,-73.94919039999998
349,349,40.712841499999996,-73.9480437
350,350,40.7113257,-73.94918919999998
351,351,40.7097646,-73.94451889999998
352,352,40.7097782,-73.94419040000001
353,353,40.70858870000001,-73.94338909999998
354,354,40.7066091,-73.94424620000001
355,355,40.71427899999999,-73.949268
356,356,40.70807990000001,-73.94479450000001
357,357,40.7100087,-73.9473021
358,358,40.71004789999999,-73.9475777
360,360,40.765039,-73.9692663
361,361,40.76382600000001,-73.97032370000001
362,362,40.765535899999996,-73.97173070000001
363,363,40.7634653,-73.96873719999998
364,364,40.76484430000001,-73.975043
365,365,40.763870399999995,-73.9695667
366,366,40.76871,-73.96652399999999
367,367,40.768648,-73.966557
368,368,40.7659499,-73.968654
369,369,40.7638132,-73.9703952
370,370,40.76799219999999,-73.9679232
371,371,40.7635651,-73.9707505
372,372,40.762034899999996,-73.97101169999998
373,373,40.7645805,-73.97119520000001
374,374,40.7672472,-73.96650819999998
375,375,40.762373700000005,-73.97391189999998
376,376,40.764312,-73.97632990000001
377,377,40.764466299999995,-73.97646390000001
378,378,40.7635843,-73.9723967
379,379,40.765890999999996,-73.97738220000001
383,383,40.76150899999999,-73.98147300000002
384,384,40.7642437,-73.9797431
389,389,40.766259000000005,-73.98028599999998
390,390,40.7640811,-73.9814897
391,391,40.764747899999996,-73.98272759999998
393,393,40.76628799999999,-73.98251850000001
395,395,40.76069400000001,-73.984893
397,397,40.764371999999995,-73.98337099999998
398,398,40.7615351,-73.9886547
399,399,40.767345,-73.983707
400,400,40.7325862,-74.0067037
401,401,40.7291091,-74.0060997
402,402,40.732603000000005,-74.0062363
404,404,40.72983899999999,-74.00632499999998
405,405,40.725814899999996,-74.0061525
406,406,40.7291044,-74.00628540000001
407,407,40.7292183,-74.0077203
408,408,40.72690480000001,-74.00469269999998
409,409,40.72739839999999,-74.00517769999998
410,410,40.730009700000004,-74.00292940000001
411,411,40.732999,-74.00806399999998
412,412,40.7288842,-74.00722859999998
413,413,40.7268675,-74.00773240000001
414,414,40.730959000000006,-74.01003299999998
415,415,40.731204,-74.00740390000001
416,416,40.731433100000004,-74.0091257
417,417,40.731474600000006,-74.0081572
418,418,40.7277148,-74.0049681
419,419,40.727959799999994,-74.0040989
429,429,40.75450499999999,-73.99218599999998
434,434,40.7547963,-73.99243790000001
438,438,40.7522967,-73.9921911
440,440,40.7943534,-73.93297629999998
441,441,40.7992278,-73.9338214
442,442,40.7971733,-73.9381983
443,443,40.79931539999999,-73.9339517
445,445,40.797396,-73.9316537
447,447,40.7940732,-73.93290520000002
449,449,40.8015382,-73.93499779999998
450,450,40.800080799999996,-73.9373659
451,451,40.797052799999996,-73.9302216
452,452,40.799066499999995,-73.93347709999998
453,453,40.7976919,-73.9388868
454,454,40.801377,-73.9350819
457,457,40.7968749,-73.9298223
458,458,40.79751660000001,-73.93614339999998
459,459,40.79693040000001,-73.93707679999999
461,461,40.709587000000006,-74.0168662
462,462,40.708832,-74.016655
463,463,40.7119835,-74.01526539999998
464,464,40.71050930000001,-74.015642
465,465,40.70853220000001,-74.0149119
466,466,40.7084663,-74.0150704
467,467,40.71520259999999,-74.0146231
469,469,40.7089611,-74.01243339999998
471,471,40.708194299999995,-74.01846040000001
472,472,40.708882,-74.01143259999998
473,473,40.7097338,-74.0109853
474,474,40.707564,-74.0146239
475,475,40.71433029999999,-74.0111548
476,476,40.7115055,-74.01674539999998
477,477,40.71441420000001,-74.0160598
478,478,40.70861790000001,-74.01477179999998
479,479,40.71380519999999,-74.012947
480,480,40.71480390000001,-73.9458556
481,481,40.71583469999999,-73.9392696
482,482,40.71555600000001,-73.94343599999998
486,486,40.718793,-73.94306999999998
487,487,40.715545299999995,-73.94346759999998
488,488,40.7148247,-73.9456934
489,489,40.715917,-73.942747
490,490,40.71326269999999,-73.9447849
491,491,40.7157936,-73.93924270000001
492,492,40.714344200000006,-73.9497626
493,493,40.7861222,-73.9744821
494,494,40.785992,-73.97437240000001
495,495,40.7860989,-73.9742337
497,497,40.783570399999995,-73.973889
498,498,40.786010499999996,-73.97409559999998
499,499,40.784156,-73.97116
500,500,40.7858505,-73.97007529999998
501,501,40.7857668,-73.97204090000001
502,502,40.783030600000004,-73.97640279999999
503,503,40.7850013,-73.9737516
504,504,40.785994,-73.97417
505,505,40.7841385,-73.97116849999998
506,506,40.7842899,-73.97053709999999
507,507,40.786061,-73.97225089999998
508,508,40.7849131,-73.9749628
510,510,40.784838,-73.9729995
511,511,40.782502799999996,-73.975334
512,512,40.784036,-73.97574500000002
513,513,40.7297021,-73.9989571
515,515,40.7321768,-74.0045311
516,516,40.72916730000001,-73.999299
519,519,40.732377,-74.00315239999998
520,520,40.73005269999999,-73.99884229999998
521,521,40.7292475,-74.00038029999999
522,522,40.7276627,-74.00233990000001
525,525,40.7307405,-74.0028253
526,526,40.7327446,-74.0009319
527,527,40.730479200000005,-73.9988892
530,530,40.7338569,-74.003074
531,531,40.732455,-73.997227
533,533,40.688406,-73.9822568
534,534,40.6920778,-73.98553840000001
535,535,40.688416,-73.981977
536,536,40.6873589,-73.9882648
537,537,40.6885748,-73.9823696
538,538,40.689298799999996,-73.98445989999998
539,539,40.68729489999999,-73.98332429999998
540,540,40.6850338,-73.9829111
541,541,40.68998930000001,-73.98922040000001
542,542,40.69038849999999,-73.9866718
543,543,40.68638609999999,-73.9797253
544,544,40.686235100000005,-73.9835803
545,545,40.688944,-73.982222
546,546,40.685583,-73.982016
547,547,40.6869514,-73.98556719999998
548,548,40.692463700000005,-73.983035
549,549,40.6869717,-73.9848219
550,550,40.69132889999999,-73.985069
551,551,40.688746,-73.9886502
552,552,40.691933,-73.985512
553,553,40.7653683,-73.95969620000001
554,554,40.7660749,-73.9600658
555,555,40.7653746,-73.95982889999998
557,557,40.7718269,-73.95794029999998
558,558,40.7721401,-73.9599338
559,559,40.771885499999996,-73.95790649999998
560,560,40.7704455,-73.9616527
561,561,40.7686795,-73.9623988
562,562,40.77162420000001,-73.9624523
563,563,40.76615880000001,-73.95857740000001
564,564,40.768727,-73.962873
565,565,40.766529999999996,-73.958483
566,566,40.7716303,-73.9567326
567,567,40.7658982,-73.9549876
568,568,40.7698459,-73.9561245
569,569,40.765733700000006,-73.95981540000001
570,570,40.7655549,-73.95963069999998
571,571,40.768116299999996,-73.9613766
572,572,40.7672734,-73.96326820000002
573,573,40.7547571,-73.9864939
574,574,40.755043,-73.989173
576,576,40.7550448,-73.98803079999998
577,577,40.753023999999996,-73.986172
578,578,40.75625890000001,-73.9865075
579,579,40.752036499999996,-73.98644279999998
580,580,40.757654200000005,-73.9834089
582,582,40.75502700000001,-73.98903899999998
585,585,40.7514055,-73.98523730000001
587,587,40.7585016,-73.9840734
590,590,40.757869299999996,-73.98975209999998
591,591,40.757121999999995,-73.986561
592,592,40.7534052,-73.9876422
596,596,40.7245689,-74.0048241
601,601,40.7247795,-74.0014132
602,602,40.7267143,-73.9985964
606,606,40.7244276,-74.0048709
608,608,40.7254385,-73.99773970000003
610,610,40.72739929999999,-73.9971446
612,612,40.72783039999999,-74.0011179
614,614,40.7374075,-73.9993928
615,615,40.7389962,-74.00024259999998
617,617,40.739625,-74.00304299999998
620,620,40.7365645,-74.00929409999998
621,621,40.7345153,-74.00054109999998
622,622,40.7358218,-74.0069911
623,623,40.738378000000004,-74.0017548
624,624,40.73834,-74.00432839999998
626,626,40.73716659999999,-74.0049023
627,627,40.74024879999999,-74.00246740000001
628,628,40.7358027,-74.00304299999998
630,630,40.73845120000001,-74.0058667
631,631,40.739224,-74.00184940000001
632,632,40.73964280000001,-74.0058707
636,636,40.7456566,-73.9931959
640,640,40.7489449,-74.0002432
641,641,40.7441081,-73.9964179
642,642,40.747469200000005,-73.99142590000001
643,643,40.7482946,-73.99315849999998
644,644,40.7466088,-73.99526139999998
645,645,40.7473284,-73.9987955
646,646,40.747448600000006,-73.9928231
647,647,40.74873529999999,-73.99542199999998
648,648,40.74507,-73.99262900000001
649,649,40.7494185,-73.99406490000001
650,650,40.7471514,-73.9917766
651,651,40.7440535,-73.99643209999998
652,652,40.7451708,-73.99521379999999
653,653,40.78013790000001,-73.94596700000001
654,654,40.781585,-73.95508699999998
655,655,40.7784272,-73.9496587
656,656,40.778329,-73.9457998
659,659,40.77886099999999,-73.94951800000001
662,662,40.78073730000001,-73.9482665
663,663,40.77963200000001,-73.95284199999998
666,666,40.778797,-73.94936349999998
668,668,40.779018799999996,-73.9452319
670,670,40.782337,-73.953846
671,671,40.782346600000004,-73.95385279999998
673,673,40.7418899,-73.9923147
674,674,40.742069799999996,-73.99533709999999
675,675,40.73875699999999,-73.99367
676,676,40.737925,-73.99456020000001
677,677,40.739327100000004,-73.99292969999998
678,678,40.7396527,-73.9968647
679,679,40.73735130000001,-73.99490240000002
680,680,40.739847600000004,-73.9902068
682,682,40.741852400000006,-73.99557709999998
683,683,40.7427299,-73.99186399999998
684,684,40.743786,-73.9893613
685,685,40.7437839,-73.9893618
686,686,40.7416727,-73.99512229999998
687,687,40.7411492,-73.99573699999998
688,688,40.745,-73.99091800000001
689,689,40.739794,-73.99252969999998
690,690,40.7412199,-73.9936542
692,692,40.73830770000001,-73.994435
694,694,40.7486485,-73.98400699999998
695,695,40.745394,-73.983836
696,696,40.74642130000001,-73.98116309999999
697,697,40.745439899999994,-73.9848219
698,698,40.74838399999999,-73.9854792
699,699,40.74811390000001,-73.9843984
700,700,40.745015,-73.981073
701,701,40.748156099999996,-73.98731109999999
702,702,40.7481614,-73.9872958
703,703,40.747189,-73.9862038
704,704,40.7496096,-73.98838090000002
705,705,40.751294200000004,-73.9820388
706,706,40.7464652,-73.98130429999998
708,708,40.7497331,-73.9869243
709,709,40.74689289999999,-73.9851941
710,710,40.7470295,-73.98507049999998
711,711,40.748830299999995,-73.98728759999999
712,712,40.74472189999999,-73.9840275
714,714,40.7385401,-73.9894855
718,718,40.735547,-73.99429719999998
720,720,40.7355487,-73.98749079999999
721,721,40.73659850000001,-73.9954131
722,722,40.737257,-73.99584399999998
724,724,40.735811,-73.994191
725,725,40.7371729,-73.99119830000002
726,726,40.737589,-73.99227499999998
727,727,40.73586710000001,-73.9940391
729,729,40.737134399999995,-73.9930516
730,730,40.73703769999999,-73.99602039999998
732,732,40.7365616,-73.995614
733,733,40.71558559999999,-74.0042622
748,748,40.714963,-74.006191
750,750,40.7149029,-74.00609550000001
753,753,40.78099639999999,-73.9777601
754,754,40.7809326,-73.9777227
755,755,40.7802967,-73.9778886
756,756,40.777931,-73.97630099999998
757,757,40.7809326,-73.9777228
758,758,40.778270500000005,-73.9773335
759,759,40.779154999999996,-73.978352
760,760,40.78110300000001,-73.977858
761,761,40.7799626,-73.9773441
762,762,40.77866239999999,-73.97823939999998
763,763,40.778837,-73.97479609999998
764,764,40.781031,-73.977713
766,766,40.778540899999996,-73.9788085
767,767,40.781867,-73.97782769999998
768,768,40.7769936,-73.97690419999998
769,769,40.778927100000004,-73.97798399999998
770,770,40.780279799999995,-73.9779374
771,771,40.782028499999996,-73.97624449999998
772,772,40.78288999999999,-73.97303199999999
773,773,40.719485,-73.979552
774,774,40.723449,-73.9835339
775,775,40.7238456,-73.9817633
776,776,40.723746999999996,-73.98160200000002
777,777,40.7240249,-73.9816527
778,778,40.7198704,-73.97737629999999
780,780,40.7216973,-73.97856019999998
781,781,40.725129100000004,-73.9808953
783,783,40.72067089999999,-73.9844561
784,784,40.7227972,-73.9826033
785,785,40.72361300000001,-73.98015699999998
788,788,40.72368900000001,-73.982395
789,789,40.72132989999999,-73.97845769999998
790,790,40.724271,-73.982573
791,791,40.720939200000004,-73.9771536
792,792,40.7255851,-73.9837062
817,817,40.764285,-73.954258
818,818,40.7637622,-73.9577588
823,823,40.76379379999999,-73.96082559999998
825,825,40.7659324,-73.955058
826,826,40.7643112,-73.95809270000001
829,829,40.76757800000001,-73.9601069
830,830,40.7655886,-73.9561743
831,831,40.765372,-73.96059100000002
832,832,40.76321000000001,-73.957532
833,833,40.6924155,-73.9583622
834,834,40.6925304,-73.9586246
835,835,40.69433050000001,-73.95733409999998
836,836,40.690633899999995,-73.9495228
837,837,40.69262379999999,-73.9526679
838,838,40.692609600000004,-73.9527438
839,839,40.6924651,-73.9582495
840,840,40.691896,-73.954914
841,841,40.6958888,-73.95230079999999
842,842,40.6895859,-73.95076920000001
843,843,40.690402899999995,-73.95021369999998
844,844,40.692043700000006,-73.95853629999998
845,845,40.691990999999994,-73.9583083
846,846,40.68968269999999,-73.95498590000001
847,847,40.689716,-73.950851
848,848,40.69051400000001,-73.95016919999998
849,849,40.69288170000001,-73.95531209999999
850,850,40.6895763,-73.9507393
851,851,40.696293299999994,-73.9548791
852,852,40.6964055,-73.95380920000001
853,853,40.7224451,-73.9532235
854,854,40.723023600000005,-73.95402070000002
855,855,40.7197571,-73.9478302
856,856,40.7222345,-73.95329269999998
857,857,40.72371339999999,-73.9509714
858,858,40.723565,-73.95351020000001
859,859,40.72393890000001,-73.95009739999998
860,860,40.7231917,-73.952991
862,862,40.719716999999996,-73.9484512
863,863,40.7235279,-73.9535318
864,864,40.723305200000006,-73.9462709
865,865,40.7219583,-73.9449623
868,868,40.7196174,-73.9486179
869,869,40.72202,-73.94677399999998
870,870,40.72331,-73.9463882
871,871,40.725497,-73.94710400000001
872,872,40.7612429,-73.972861
873,873,40.761911100000006,-73.9724315
874,874,40.75971929999999,-73.97167590000001
875,875,40.7572872,-73.9712797
876,876,40.757037,-73.97246899999998
878,878,40.758995,-73.97729799999998
879,879,40.757183399999995,-73.97073379999998
880,880,40.762527,-73.97771999999998
881,881,40.7566811,-73.97607649999998
882,882,40.7609415,-73.96979879999998
884,884,40.759360799999996,-73.9741264
885,885,40.757748299999996,-73.9708163
887,887,40.761161799999996,-73.9705571
888,888,40.757645000000004,-73.97455
889,889,40.7580347,-73.9696273
891,891,40.7592169,-73.9719939
892,892,40.736358,-73.973541
893,893,40.73581970000001,-73.9809827
894,894,40.7354652,-73.981432
895,895,40.736795,-73.9728897
896,896,40.7381201,-73.9758804
897,897,40.7387366,-73.9822224
898,898,40.7374116,-73.98204809999999
899,899,40.7362223,-73.98250380000002
900,900,40.73786199999999,-73.98259
901,901,40.739217,-73.9754976
902,902,40.7383652,-73.9813133
903,903,40.7372852,-73.97777409999998
904,904,40.737897,-73.982557
905,905,40.738454,-73.98166069999998
906,906,40.737046500000005,-73.9780672
907,907,40.7387138,-73.9776952
908,908,40.7387281,-73.97767579999999
909,909,40.7356274,-73.9808895
910,910,40.736942799999994,-73.9811552
911,911,40.73890180000001,-73.978022
915,915,40.7333465,-74.00808740000001
926,926,40.735337799999996,-74.005804
928,928,40.733884700000004,-74.00605730000002
929,929,40.734601,-74.00376
931,931,40.733513200000004,-74.00463859999998
932,932,40.75906519999999,-73.9601459
935,935,40.7610721,-73.96181999999999
937,937,40.7610505,-73.9621627
938,938,40.7576608,-73.9640007
940,940,40.759362,-73.964901
942,942,40.76155869999999,-73.9651095
943,943,40.758528999999996,-73.960155
944,944,40.763929,-73.963948
946,946,40.764179600000006,-73.96199809999999
947,947,40.76130089999999,-73.9566662
949,949,40.76379550000001,-73.9645441
952,952,40.7613016,-73.99604570000001
957,957,40.7582747,-73.9915443
958,958,40.7578708,-73.98972859999998
961,961,40.759863700000004,-73.9886736
962,962,40.759931,-73.99449419999998
963,963,40.758416499999996,-73.99095890000001
964,964,40.7577227,-73.98989190000002
966,966,40.7598602,-73.99434889999998
967,967,40.75769849999999,-73.98986719999998
968,968,40.759915,-73.994596
969,969,40.761483,-73.9954652
970,970,40.7578606,-73.9896952
971,971,40.76167,-73.99104299999998
972,972,40.805658,-73.966685
974,974,40.807384000000006,-73.96592700000001
975,975,40.805648100000006,-73.9647444
976,976,40.80706199999999,-73.96417890000001
984,984,40.80696700000001,-73.96504499999999
986,986,40.8048055,-73.9655092
988,988,40.8064917,-73.96662420000001
990,990,40.80172400000001,-73.97012690000001
991,991,40.80239840000001,-73.96973359999998
992,992,40.710235,-73.96602399999998
993,993,40.7070087,-73.9681724
994,994,40.7090802,-73.96860199999998
995,995,40.70697620000001,-73.96587170000001
996,996,40.7098648,-73.96594379999998
997,997,40.7064424,-73.9639825
998,998,40.70699129999999,-73.96809
999,999,40.7072221,-73.96388890000001
1000,1000,40.70768750000001,-73.9635988
1001,1001,40.7046868,-73.96495759999998
1002,1002,40.70615400000001,-73.962994
1003,1003,40.70611160000001,-73.9630103
1004,1004,40.67959199999999,-73.995597
1005,1005,40.6758146,-74.0036099
1006,1006,40.67943229999999,-74.0019427
