,BusStationId,lat,lon
201,201,40.6762265,-73.97163590000001
202,202,40.675209,-73.975037
203,203,40.6757676,-73.9715746
204,204,40.67942689999999,-73.97422949999998
205,205,40.674858,-73.97509000000001
206,206,40.675214700000005,-73.970894
207,207,40.674187999999994,-73.975723
208,208,40.680465999999996,-73.97496799999998
209,209,40.676497999999995,-73.969398
210,210,40.680206,-73.97174799999998
211,211,40.676262,-73.96925399999998
212,212,40.675102,-73.969894
213,213,40.675179,-73.96964299999998
214,214,40.804806,-73.939453
215,215,40.80530099999999,-73.939475
216,216,40.804771,-73.938599
217,217,40.8055,-73.94032299999998
218,218,40.80477899999999,-73.94133000000001
219,219,40.804611,-73.937744
220,220,40.80388599999999,-73.937851
221,221,40.80601499999999,-73.94034599999998
222,222,40.80458,-73.93741700000001
223,223,40.805981,-73.941002
224,224,40.804764,-73.93724999999998
225,225,40.804178,-73.93706499999998
226,226,40.803482,-73.942223
227,227,40.806201,-73.94185300000001
228,228,40.806366,-73.94191
229,229,40.80210099999999,-73.939163
230,230,40.805923,-73.94272600000001
231,231,40.806137,-73.94255799999998
232,232,40.807247,-73.939461
233,233,40.80393600000001,-73.93621800000001
234,234,40.800678000000005,-73.96605699999998
235,235,40.80069699999999,-73.96539299999998
236,236,40.801155,-73.967575
237,237,40.801328999999996,-73.96760100000002
238,238,40.80018599999999,-73.965355
239,239,40.80155380000001,-73.96766459999998
240,240,40.800987000000006,-73.968109
241,241,40.801818,-73.967642
242,242,40.79939299999999,-73.96633899999998
243,243,40.801421999999995,-73.968239
244,244,40.79960869999999,-73.968526
245,245,40.79931999999999,-73.968239
246,246,40.803131,-73.96723899999998
247,247,40.803162,-73.96772800000001
248,248,40.802566999999996,-73.964027
249,249,40.798102,-73.9672798
250,250,40.80272300000001,-73.963509
251,251,40.803219,-73.96421099999998
252,252,40.803864000000004,-73.966202
253,253,40.798916,-73.963234
255,255,40.71471,-73.960999
256,256,40.7142876,-73.96096170000001
257,257,40.7147066,-73.9616099
259,259,40.71372589999999,-73.96001590000002
261,261,40.713524,-73.961861
262,262,40.713497,-73.95867199999998
263,263,40.7135136,-73.9581196
265,265,40.7166197,-73.9636397
266,266,40.712457799999996,-73.9608086
267,267,40.715736,-73.964691
268,268,40.714979,-73.964866
270,270,40.712151799999994,-73.96272309999998
271,271,40.7140188,-73.95565699999999
273,273,40.71772429999999,-73.9644181
274,274,40.751555700000004,-73.99130109999999
275,275,40.7503277,-73.9909212
276,276,40.7488011,-73.99239229999998
277,277,40.747089,-73.99365499999998
278,278,40.747182200000005,-73.9877139
279,279,40.75088710000001,-73.99113539999998
280,280,40.75034779999999,-73.99093590000003
281,281,40.750135,-73.990675
282,282,40.750553000000004,-73.991074
283,283,40.7506482,-73.9910213
284,284,40.74943500000001,-73.99108100000001
285,285,40.7510578,-73.99092420000001
286,286,40.7514028,-73.99132159999998
287,287,40.750171200000004,-73.98844869999998
288,288,40.750787,-73.993453
289,289,40.751911299999996,-73.99294739999998
290,290,40.7524542,-73.99024940000001
291,291,40.748379,-73.98859499999999
292,292,40.752579,-73.98962940000001
293,293,40.7521597,-73.99314729999998
294,294,40.7076473,-74.0040186
295,295,40.7073179,-74.0044638
296,296,40.7076263,-74.00371609999998
297,297,40.70710059999999,-74.00482749999998
298,298,40.7071006,-74.00480040000001
299,299,40.708584,-74.00301400000001
300,300,40.7086684,-74.0029101
301,301,40.7062763,-74.0056578
302,302,40.708908,-74.002296
303,303,40.708969,-74.002174
304,304,40.70610399999999,-74.006271
305,305,40.706033399999995,-74.0063897
306,306,40.7094,-74.001915
307,307,40.709861,-74.00223000000001
308,308,40.7095642,-74.00186070000001
309,309,40.709381,-74.001729
310,310,40.709518,-74.001808
311,311,40.707204499999996,-74.00161609999998
312,312,40.705792100000004,-74.00675720000001
313,313,40.7113753,-74.0043727
325,325,40.77656470000001,-73.98192710000002
326,326,40.77537770000001,-73.98043790000001
328,328,40.776874,-73.98232589999998
330,330,40.772835,-73.981873
331,331,40.77197890000001,-73.98239269999998
333,333,40.77183900000001,-73.983009
334,334,40.711128,-73.948494
335,335,40.709312,-73.94851700000001
336,336,40.709419,-73.948677
337,337,40.71102499999999,-73.948944
338,338,40.711315,-73.94884499999998
339,339,40.71122669999999,-73.94919329999998
340,340,40.711651,-73.94454999999998
341,341,40.71220400000001,-73.94899699999998
342,342,40.71231519999999,-73.94915859999998
343,343,40.711308,-73.943939
344,344,40.707764000000005,-73.947037
345,345,40.707901,-73.94828000000001
346,346,40.707924,-73.94538899999998
347,347,40.71091799999999,-73.95069099999998
348,348,40.711975,-73.94388599999998
349,349,40.707611,-73.948669
350,350,40.709109999999995,-73.94341299999998
351,351,40.711017,-73.950982
352,352,40.70729910000001,-73.94832779999999
353,353,40.71165500000001,-73.94311499999998
354,354,40.766094,-73.971756
355,355,40.766893700000004,-73.9712157
356,356,40.76579359999999,-73.97205140000001
357,357,40.7659787,-73.96955340000001
358,358,40.766273999999996,-73.969329
359,359,40.7664304,-73.96924
360,360,40.764675,-73.970474
361,361,40.76781099999999,-73.969933
362,362,40.76441079999999,-73.97126329999998
363,363,40.768234,-73.970238
364,364,40.7644791,-73.973021
365,365,40.764061700000006,-73.9709508
366,366,40.764346999999994,-73.973484
367,367,40.7637204,-73.9712021
368,368,40.76757999999999,-73.968375
369,369,40.763604,-73.97144399999998
370,370,40.767838,-73.96818499999998
371,371,40.763824,-73.973479
372,372,40.763737,-73.969612
373,373,40.769042600000006,-73.96965879999998
378,378,40.76278250000001,-73.9821971
380,380,40.7637344,-73.9814923
381,381,40.7611779,-73.9836037
382,382,40.76377960000001,-73.98146159999999
383,383,40.766200700000006,-73.98309119999998
384,384,40.760734,-73.98420440000001
388,388,40.7608307,-73.983603
389,389,40.766442700000006,-73.9824108
390,390,40.76649499999999,-73.982489
392,392,40.7665554,-73.9821985
393,393,40.764984000000005,-73.980553
394,394,40.7287805,-74.0094744
395,395,40.728880600000004,-74.0075191
396,396,40.7291341,-74.0069171
397,397,40.7271833,-74.00724559999998
398,398,40.72872599999999,-74.00592059999998
399,399,40.729488,-74.00527
400,400,40.72613260000001,-74.00740479999999
401,401,40.7268939,-74.0057223
402,402,40.7259138,-74.00886129999998
403,403,40.7315565,-74.00652889999998
404,404,40.72575639999999,-74.0071811
405,405,40.7305717,-74.0046887
406,406,40.732494,-74.010132
407,407,40.73268410000001,-74.0090311
408,408,40.732853000000006,-74.007927
409,409,40.732899100000004,-74.01006559999998
410,410,40.7271352,-74.0032335
411,411,40.733329299999994,-74.00876199999998
413,413,40.7533606,-73.99598209999998
421,421,40.7524602,-73.99311309999999
422,422,40.750144399999996,-73.99479699999998
424,424,40.753088899999995,-73.9957537
427,427,40.7533615,-73.9959834
430,430,40.75320000000001,-73.99662599999998
431,431,40.7539722,-73.99201509999999
432,432,40.796323,-73.93512199999998
433,433,40.796005,-73.935171
434,434,40.798669,-73.93661
435,435,40.798936,-73.933223
436,436,40.796991,-73.93798699999998
437,437,40.797249,-73.938118
438,438,40.796723,-73.93804
439,439,40.79534349999999,-73.93357270000001
440,440,40.7955415,-73.93296
441,441,40.797245000000004,-73.93169400000002
442,442,40.800382,-73.93545300000001
443,443,40.7961189,-73.93856190000001
444,444,40.79761500000001,-73.931007
445,445,40.800564,-73.935233
446,446,40.79433,-73.936584
447,447,40.799578000000004,-73.93871800000001
448,448,40.797712,-73.939691
449,449,40.797928000000006,-73.93974299999998
450,450,40.80036,-73.932182
451,451,40.797798,-73.94004100000001
452,452,40.7108005,-74.0162402
453,453,40.71070900000001,-74.0160095
454,454,40.71109300000001,-74.01426400000003
455,455,40.709633000000004,-74.01469399999998
456,456,40.709253499999996,-74.01667409999999
457,457,40.7140106,-74.0146683
458,458,40.708926700000006,-74.0171926
459,459,40.714340899999996,-74.01544369999998
460,460,40.7147333,-74.0158518
461,461,40.71419909999999,-74.0133678
462,462,40.708454700000004,-74.0171846
463,463,40.710046500000004,-74.0113415
464,464,40.709804999999996,-74.01146700000001
465,465,40.707747499999996,-74.01681359999998
466,466,40.715482,-74.015376
467,467,40.7081971,-74.0125855
470,470,40.7072818,-74.0173636
471,471,40.71487,-73.944366
472,472,40.714513000000004,-73.94486500000001
473,473,40.714451000000004,-73.94454999999998
474,474,40.71420000000001,-73.94441599999998
475,475,40.716366,-73.944743
476,476,40.715115000000004,-73.94225300000001
477,477,40.713383,-73.944115
478,478,40.716949,-73.94471
479,479,40.714199,-73.947212
480,480,40.712799,-73.944183
481,481,40.71420000000001,-73.94811800000001
483,483,40.718445,-73.94511399999998
484,484,40.71588500000001,-73.940117
486,486,40.71627,-73.94004100000001
488,488,40.714089,-73.949198
489,489,40.7150369,-73.9494527
491,491,40.782234,-73.97148100000001
492,492,40.782349100000005,-73.97223439999998
493,493,40.78205500000001,-73.971954
494,494,40.781963,-73.971886
495,495,40.78376540000001,-73.97060970000001
496,496,40.7812495,-73.9721437
497,497,40.78421629999999,-73.9699866
498,498,40.782934600000004,-73.9740735
499,499,40.780621000000004,-73.97285500000001
500,500,40.78504199999999,-73.96968799999998
501,501,40.78489700000001,-73.97346499999998
502,502,40.7828265,-73.97500219999998
503,503,40.78528900000001,-73.96937299999998
504,504,40.7855466,-73.9696452
505,505,40.785441,-73.969149
506,506,40.7797417,-73.9732348
507,507,40.786186,-73.972527
508,508,40.786502199999994,-73.9724413
509,509,40.77925449999999,-73.97389249999998
510,510,40.78670899999999,-73.97245799999999
511,511,40.73081850000001,-74.0013877
512,512,40.7286537,-74.00256600000002
514,514,40.728432700000006,-74.0025908
515,515,40.728077299999995,-74.00187220000001
516,516,40.72804179999999,-74.00245799999998
517,517,40.7325846,-74.003525
519,519,40.7273815,-74.0011494
520,520,40.7331083,-73.99980149999998
522,522,40.73360170000001,-74.00326770000001
524,524,40.733748999999996,-74.002197
526,526,40.733373,-74.0047713
527,527,40.73400590000001,-74.00273100000001
528,528,40.733363,-73.99915779999998
530,530,40.72699050000001,-73.99965379999998
531,531,40.689043299999994,-73.983992
532,532,40.68906,-73.983704
533,533,40.68931819999999,-73.9851444
534,534,40.689411,-73.985519
535,535,40.687145,-73.98513799999998
536,536,40.68961470000001,-73.98589840000001
537,537,40.689716100000005,-73.9831154
538,538,40.68673299999999,-73.984589
539,539,40.689919,-73.985924
540,540,40.6896589,-73.98269479999998
541,541,40.68985870000001,-73.9860843
542,542,40.687555200000006,-73.98670469999998
543,543,40.690011,-73.982702
544,544,40.69054799999999,-73.98495550000001
545,545,40.688015,-73.98737299999998
546,546,40.68635079999999,-73.98305690000001
547,547,40.6890448,-73.9814312
548,548,40.6907533,-73.98570059999999
549,549,40.6879869,-73.981251
550,550,40.688019,-73.981003
551,551,40.768502000000005,-73.9578752
552,552,40.76873399999999,-73.95850399999998
553,553,40.76905949999999,-73.95871159999999
554,554,40.767283600000006,-73.9596179
555,555,40.76952,-73.96028100000001
556,556,40.7680333,-73.9617203
557,557,40.768046999999996,-73.956375
558,558,40.76789100000001,-73.961845
559,559,40.7701166,-73.9601876
560,560,40.766263,-73.96043
561,561,40.766129299999996,-73.9604761
562,562,40.769997,-73.960983
563,563,40.76676709999999,-73.95659789999998
564,564,40.76767299999999,-73.955849
565,565,40.767022,-73.96211869999998
566,566,40.76808119999999,-73.9556325
567,567,40.7658557,-73.96112609999999
568,568,40.770573,-73.95722769999998
569,569,40.76711299999999,-73.962513
570,570,40.76652500000001,-73.96273000000001
571,571,40.7569545,-73.990494
572,572,40.756972899999994,-73.9904858
573,573,40.756885800000006,-73.99100779999998
574,574,40.75744840000001,-73.99064
575,575,40.7554873,-73.98589790000001
576,576,40.75576220000001,-73.9860427
577,577,40.7555804,-73.98744909999998
578,578,40.7559524,-73.9872233
579,579,40.756150899999994,-73.98746729999998
580,580,40.7552204,-73.9847695
581,581,40.7564021,-73.98751259999999
582,582,40.75430699999999,-73.984398
583,583,40.754479700000005,-73.98422210000003
584,584,40.75393940000001,-73.98460670000001
585,585,40.753651,-73.98486299999998
586,586,40.753903799999996,-73.9886628
587,587,40.753438700000004,-73.9850328
588,588,40.75509940000001,-73.98376760000002
589,589,40.757256,-73.98621399999998
590,590,40.75461130000001,-73.9838226
591,591,40.7232183,-74.0048444
597,597,40.7258122,-74.00378789999998
599,599,40.7252932,-74.0039932
601,601,40.72666830000001,-73.99972199999998
603,603,40.7245326,-74.0043079
611,611,40.73779469999999,-74.0044168
612,612,40.738239,-74.003967
613,613,40.73732329999999,-74.0049471
614,614,40.7384941,-74.00361090000001
615,615,40.7376625,-74.00577270000001
616,616,40.737072,-74.00586700000001
618,618,40.7369989,-74.00630890000001
620,620,40.739529499999996,-74.00217769999998
621,621,40.7354502,-74.0059074
622,622,40.74003169999999,-74.002921
623,623,40.735234999999996,-74.001999
625,625,40.740033399999994,-74.0021601
626,626,40.7383001,-74.00001689999998
628,628,40.7388026,-74.000047
630,630,40.734022100000004,-74.0042331
633,633,40.746845,-73.9972
634,634,40.7486851,-73.9958687
635,635,40.74548949999999,-73.9981762
636,636,40.7455585,-73.9988568
637,637,40.7450757,-73.99816179999998
638,638,40.74942399999999,-73.999344
639,639,40.7475264,-74.00074049999998
640,640,40.74513830000001,-73.9950453
641,641,40.74616280000001,-74.00076349999998
642,642,40.744401700000004,-73.99610279999999
644,644,40.75064160000001,-73.9984707
645,645,40.74627900000001,-74.00164769999998
646,646,40.7467999,-74.0018122
647,647,40.743813,-73.995987
648,648,40.7438253,-73.99524770000001
649,649,40.7436523,-73.99953649999998
651,651,40.780319,-73.951379
652,652,40.7815067,-73.9492558
653,653,40.779671,-73.950539
654,654,40.782207,-73.951374
655,655,40.782675,-73.948302
656,656,40.780246999999996,-73.94680799999998
657,657,40.7804492,-73.95265069999998
658,658,40.779039000000004,-73.947728
660,660,40.781562,-73.945891
662,662,40.77824879999999,-73.95162499999998
663,663,40.78296399999999,-73.95318280000002
664,664,40.77809920000001,-73.9517429
665,665,40.77929779999999,-73.9534913
667,667,40.7781379,-73.95207979999998
669,669,40.7811294,-73.95445009999999
671,671,40.73900359999999,-73.9952108
672,672,40.7413727,-73.9937788
673,673,40.743110400000006,-73.9930681
674,674,40.742427500000005,-73.9919022
675,675,40.743329200000005,-73.99235259999998
676,676,40.739712299999994,-73.99498829999999
678,678,40.74210300000001,-73.99725790000001
681,681,40.73945379999999,-73.9912595
682,682,40.741327399999996,-73.989892
683,683,40.741528,-73.989777
685,685,40.740295700000004,-73.9985471
686,686,40.74135160000001,-73.98882009999998
687,687,40.741152099999994,-73.988845
688,688,40.7376984,-73.9925441
689,689,40.741032000000004,-73.988625
690,690,40.74527989999999,-73.9909047
692,692,40.74774600000001,-73.98519900000002
693,693,40.74755880000001,-73.9853959
694,694,40.747292200000004,-73.98553249999998
695,695,40.746928000000004,-73.9850569
696,696,40.748302,-73.984383
697,697,40.74811330000001,-73.9840911
698,698,40.74707159999999,-73.9856592
699,699,40.748628100000005,-73.9845986
700,700,40.748850899999994,-73.9852755
701,701,40.7488811,-73.98437690000002
702,702,40.74696709999999,-73.98344559999998
703,703,40.7472816,-73.98323049999998
704,704,40.74663719999999,-73.98369190000001
705,705,40.74788700000001,-73.982773
706,706,40.749237,-73.9841
707,707,40.746077899999996,-73.98409869999998
708,708,40.74754489999999,-73.982644
709,709,40.746073100000004,-73.9864238
710,710,40.74948089999999,-73.98392179999998
713,713,40.7363217,-73.9941293
714,714,40.73569589999999,-73.9931137
715,715,40.735465999999995,-73.992134
716,716,40.735512299999996,-73.99412509999998
718,718,40.7348923,-73.9912056
719,719,40.735763500000004,-73.98946529999998
720,720,40.7369953,-73.9885638
721,721,40.737095000000004,-73.99642899999998
722,722,40.7377636,-73.9964092
723,723,40.7377291,-73.99642469999998
724,724,40.73773020000001,-73.996426
725,725,40.7343434,-73.99097059999998
727,727,40.7341482,-73.99100820000001
728,728,40.734444700000005,-73.9948847
729,729,40.734319899999996,-73.98937240000001
730,730,40.73768219999999,-73.99737329999998
731,731,40.7133234,-74.00401269999998
733,733,40.7118325,-74.00622450000002
734,734,40.7117026,-74.00666820000001
735,735,40.7137994,-74.0067546
741,741,40.71543200000001,-74.0053786
743,743,40.7146011,-74.0073728
745,745,40.71540630000001,-74.002495
746,746,40.7149011,-74.0077335
750,750,40.715112899999994,-74.00765820000001
752,752,40.7785069,-73.9741375
755,755,40.777344,-73.9752905
757,757,40.78099739999999,-73.9763163
758,758,40.7764767,-73.97561540000001
759,759,40.7791073,-73.97770229999998
760,760,40.77647,-73.976318
762,762,40.776207,-73.97618100000001
764,764,40.776131,-73.976189
767,767,40.778968299999995,-73.96850049999998
770,770,40.77883870000001,-73.96842420000002
771,771,40.72309869999999,-73.97947059999998
772,772,40.72330770000001,-73.97954849999998
773,773,40.72178299999999,-73.980423
774,774,40.721518100000004,-73.98082609999999
775,775,40.724265100000004,-73.9786215
776,776,40.724441999999996,-73.978699
777,777,40.722271,-73.977173
778,778,40.722078700000004,-73.9771006
779,779,40.721058000000006,-73.97805799999998
780,780,40.720989,-73.981735
781,781,40.720732399999996,-73.98188370000001
782,782,40.7204381,-73.9785363
783,783,40.723446,-73.976318
784,784,40.72333099999999,-73.976189
785,785,40.72562399999999,-73.977837
786,786,40.72008899999999,-73.978546
787,787,40.721287,-73.983734
788,788,40.721719799999995,-73.9840797
789,789,40.725666,-73.97721899999998
790,790,40.726048,-73.97784399999998
793,793,40.73828629999999,-73.99926020000001
802,802,40.74191569999999,-74.00082459999999
807,807,40.7363301,-73.99747730000001
812,812,40.7650229,-73.95787059999998
813,813,40.764897,-73.95882590000001
814,814,40.765029999999996,-73.957497
815,815,40.76390800000001,-73.956299
816,816,40.76432979999999,-73.9558507
818,818,40.7634214,-73.956413
821,821,40.763037100000005,-73.9593196
822,822,40.763333,-73.95624000000001
823,823,40.76512809999999,-73.95516889999998
824,824,40.764813000000004,-73.95516500000001
827,827,40.7646086,-73.9615811
830,830,40.7636225,-73.96231850000001
831,831,40.693081,-73.952187
832,832,40.694778,-73.95385
833,833,40.693371,-73.955811
834,834,40.694778,-73.95472099999998
835,835,40.694588,-73.95248400000001
836,836,40.69457299999999,-73.95541
837,837,40.694936,-73.952561
838,838,40.695024,-73.952404
839,839,40.694472999999995,-73.956032
840,840,40.694595,-73.956369
841,841,40.691338,-73.95219399999998
842,842,40.691288,-73.955391
843,843,40.6911032,-73.9518142
844,844,40.690914,-73.955849
845,845,40.694347,-73.957596
846,846,40.69245100000001,-73.95768000000001
847,847,40.694016,-73.957993
848,848,40.694385,-73.95821600000001
849,849,40.69076199999999,-73.95717599999998
850,850,40.69688,-73.95294200000001
851,851,40.721634,-73.950539
852,852,40.72229399999999,-73.950012
853,853,40.722415999999996,-73.949486
854,854,40.723454,-73.95069099999998
855,855,40.723332,-73.951729
856,856,40.7234266,-73.9515322
857,857,40.72370100000001,-73.950661
858,858,40.72385399999999,-73.950659
859,859,40.72051219999999,-73.95274029999999
860,860,40.723957,-73.95105
861,861,40.724027500000005,-73.9502724
862,862,40.71949000000001,-73.950188
863,863,40.72263,-73.94734199999998
864,864,40.721767,-73.94702099999998
865,865,40.724276999999994,-73.94947320000001
866,866,40.719131,-73.95030200000001
867,867,40.72116099999999,-73.94686899999998
868,868,40.724464000000005,-73.94841
870,870,40.72512820000001,-73.95164059999998
871,871,40.7604562,-73.97105789999998
872,872,40.7596321,-73.97419079999999
873,873,40.7599287,-73.97395490000001
874,874,40.7602072,-73.9737671
875,875,40.758969799999996,-73.9746521
876,876,40.76058930000001,-73.9735085
877,877,40.7586228,-73.9749144
878,878,40.76086619999999,-73.9732853
879,879,40.75832,-73.97514190000001
880,880,40.760773,-73.975685
881,881,40.75993289999999,-73.9763407
882,882,40.761259700000004,-73.9753692
883,883,40.75960389999999,-73.9765697
884,884,40.76140780000001,-73.97525040000001
885,885,40.7595315,-73.97662530000001
886,886,40.76149059999999,-73.9728195
887,887,40.759457399999995,-73.9766777
888,888,40.761646,-73.975044
889,889,40.759159000000004,-73.976753
890,890,40.7592908,-73.97679529999998
891,891,40.736709999999995,-73.97823000000001
892,892,40.73669510000001,-73.97854079999998
893,893,40.73705299999999,-73.978368
894,894,40.7368893,-73.9787903
895,895,40.737049,-73.97865300000001
896,896,40.737235399999996,-73.97908100000001
897,897,40.737461100000004,-73.97962070000001
898,898,40.737991,-73.97760800000002
899,899,40.7353143,-73.97953299999999
900,900,40.7350126,-73.979659
901,901,40.738503,-73.977295
902,902,40.734337,-73.978088
903,903,40.737663,-73.980554
