,ConvenienceStoreId,lat,lon
137,137,40.75014829999999,-73.992316
138,138,40.7536221,-73.98810379999998
139,139,40.751428000000004,-73.99074959999999
140,140,40.751853000000004,-73.9920945
141,141,40.748228000000005,-73.992272
142,142,40.74866719999999,-73.9878988
143,143,40.751920500000004,-73.9940677
144,144,40.74862299999999,-73.99576400000001
145,145,40.7478473,-73.9879627
146,146,40.748731799999995,-73.9879156
147,147,40.748081799999994,-73.98743329999998
148,148,40.74784020000001,-73.9925363
149,149,40.75235079999999,-73.98924720000001
150,150,40.75110479999999,-73.99242070000001
151,151,40.747846100000004,-73.9925556
153,153,40.7068682,-74.00978029999999
154,154,40.70492539999999,-74.0073757
155,155,40.70821180000001,-74.01065899999998
156,156,40.7077761,-74.0055276
157,157,40.70750520000001,-74.00448449999998
160,160,40.7079791,-74.01095289999998
161,161,40.7080732,-74.00471230000001
165,165,40.7082281,-74.0105245
166,166,40.7072849,-74.01070440000001
172,172,40.7774392,-73.97825089999998
173,173,40.77905999999999,-73.98099400000002
174,174,40.7068601,-73.949967
175,175,40.70769060000001,-73.9508172
176,176,40.71149200000001,-73.947435
177,177,40.708893100000004,-73.9483338
178,178,40.70997899999999,-73.95199000000001
179,179,40.7083886,-73.9515025
180,180,40.70686810000001,-73.9506478
181,181,40.708711,-73.941571
182,182,40.763073600000006,-73.971147
183,183,40.7650872,-73.96592640000001
184,184,40.7663248,-73.98257509999998
190,190,40.7598374,-73.9852311
191,191,40.76741359999999,-73.9826593
195,195,40.76710449999999,-73.98301479999998
196,196,40.768052399999995,-73.98536240000001
199,199,40.766831200000006,-73.98248439999998
214,214,40.755357700000005,-73.99159449999998
215,215,40.796808399999996,-73.93455990000001
216,216,40.798021999999996,-73.9336402
217,217,40.796777,-73.9376865
218,218,40.7990133,-73.93890379999998
219,219,40.799994700000006,-73.9357996
220,220,40.797298,-73.940287
225,225,40.71452070000001,-73.94172990000001
227,227,40.78617300000001,-73.97292890000001
228,228,40.72842490000001,-73.9998652
229,229,40.733647999999995,-74.0031036
230,230,40.73238440000001,-74.0002157
231,231,40.73316570000001,-73.99967209999998
232,232,40.731006799999996,-74.00081089999998
233,233,40.72638389999999,-74.00232790000001
234,234,40.733582,-74.00608940000001
235,235,40.691190899999995,-73.9872089
236,236,40.68971079999999,-73.98213559999998
237,237,40.6895088,-73.9809653
238,238,40.68913620000001,-73.98331280000001
239,239,40.6883612,-73.98083050000001
240,240,40.6892399,-73.9851785
241,241,40.68840509999999,-73.9828946
242,242,40.6880577,-73.98064169999998
243,243,40.68843469999999,-73.98916009999998
244,244,40.76761819999999,-73.958972
245,245,40.76894229999999,-73.9579667
246,246,40.7707593,-73.959467
247,247,40.7679642,-73.95549770000001
248,248,40.769459600000005,-73.9544725
249,249,40.770635,-73.95423000000001
250,250,40.76987259999999,-73.954138
251,251,40.7654742,-73.9633618
252,252,40.764311000000006,-73.9619163
253,253,40.754062299999994,-73.9865095
254,254,40.7564112,-73.9864576
255,255,40.75674849999999,-73.9904181
256,256,40.7536194,-73.9859737
257,257,40.7523033,-73.98425879999998
260,260,40.7545204,-73.9865265
261,261,40.757608700000006,-73.9898228
262,262,40.7539141,-73.9853115
263,263,40.7542068,-73.9875569
264,264,40.75512269999999,-73.98617089999998
266,266,40.752580200000004,-73.98789769999998
267,267,40.7557285,-73.9906413
268,268,40.7586848,-73.9861384
271,271,40.7245336,-73.99957140000001
274,274,40.7400037,-74.00257719999998
275,275,40.740908600000004,-74.0019214
276,276,40.7343208,-74.0057994
278,278,40.738734,-73.99911469999998
279,279,40.73747349999999,-74.0002368
280,280,40.74154059999999,-74.0015593
281,281,40.73765849999999,-74.0049569
282,282,40.735837700000005,-74.0033557
283,283,40.73478169999999,-74.0002204
285,285,40.74566600000001,-73.99780799999999
286,286,40.745617100000004,-74.00169609999999
289,289,40.747287899999996,-73.9966955
291,291,40.74665479999999,-73.99722440000001
292,292,40.74581730000001,-73.99912859999998
293,293,40.74447610000001,-73.99885789999998
294,294,40.745987099999994,-73.9975427
295,295,40.7445604,-73.9974757
297,297,40.743114399999996,-73.99660959999999
299,299,40.7461794,-74.00107209999999
300,300,40.7476018,-74.00076340000001
302,302,40.74339199999999,-73.99654799999998
305,305,40.7799998,-73.9473847
306,306,40.780378799999994,-73.9551688
307,307,40.779787899999995,-73.9536926
308,308,40.7769566,-73.94906850000001
309,309,40.78192560000001,-73.95403859999998
312,312,40.7778064,-73.94897900000002
313,313,40.780428,-73.95044399999998
314,314,40.7816229,-73.946223
315,315,40.777933600000004,-73.9514808
316,316,40.78115469999999,-73.9545433
317,317,40.7772598,-73.9488824
318,318,40.7768972,-73.94879449999998
319,319,40.74372690000001,-73.99181159999998
320,320,40.7437839,-73.9893618
321,321,40.74309889999999,-73.9924197
322,322,40.7451912,-73.9914616
324,324,40.741671999999994,-73.99712029999998
325,325,40.741348200000004,-73.99010870000001
326,326,40.74043229999999,-73.9940984
327,327,40.74284639999999,-73.99115499999998
329,329,40.74139729999999,-73.99007409999999
330,330,40.742852,-73.99317640000001
333,333,40.7473801,-73.98564420000001
334,334,40.7483868,-73.9854687
335,335,40.747114700000004,-73.9832211
336,336,40.750763899999995,-73.9832057
338,338,40.7461893,-73.98359980000001
339,339,40.7470146,-73.9817927
340,340,40.746184,-73.98643899999998
345,345,40.7446174,-73.9876546
346,346,40.75082520000001,-73.98110799999998
347,347,40.7467598,-73.98672739999998
348,348,40.7473013,-73.9875854
349,349,40.74783660000001,-73.98557209999998
350,350,40.7461901,-73.98340920000001
351,351,40.74626370000001,-73.98660090000001
352,352,40.749928000000004,-73.98434329999998
353,353,40.7369799,-73.98845399999998
356,356,40.73810710000001,-73.9903396
357,357,40.735473299999995,-73.99349459999998
359,359,40.734939000000004,-73.9897445
360,360,40.73665700000001,-73.99764259999998
364,364,40.7360151,-73.99805500000001
367,367,40.734295200000005,-73.98965249999998
373,373,40.715604600000006,-74.00539350000001
377,377,40.714406200000006,-74.0020156
382,382,40.77940809999999,-73.9770453
384,384,40.72226320000001,-73.9799452
385,385,40.7216549,-73.9809494
386,386,40.722844,-73.9769017
387,387,40.72220069999999,-73.9834584
388,388,40.721047,-73.98352
389,389,40.7220946,-73.9773371
390,390,40.721165,-73.97815299999998
391,391,40.7226619,-73.9769662
392,392,40.72025959999999,-73.97883929999998
393,393,40.722343,-73.98369149999998
398,398,40.743402200000006,-74.0001478
406,406,40.76402589999999,-73.9622266
407,407,40.762995000000004,-73.95983709999999
409,409,40.76442360000001,-73.9631459
410,410,40.7630888,-73.9629082
411,411,40.7623533,-73.9596323
414,414,40.76152949999999,-73.96025990000001
416,416,40.7618427,-73.96012209999998
417,417,40.6948171,-73.95228139999998
418,418,40.69322299999999,-73.95569870000001
419,419,40.69381190000001,-73.9487845
420,420,40.69383799999999,-73.9487736
421,421,40.6891706,-73.9548446
422,422,40.6926364,-73.9484502
423,423,40.6940283,-73.9596031
424,424,40.725975899999995,-73.95232170000001
425,425,40.725698,-73.95223
426,426,40.724045000000004,-73.95053039999998
427,427,40.721567900000004,-73.9471366
428,428,40.7585919,-73.97109250000001
429,429,40.7590847,-73.97407270000001
430,430,40.7571875,-73.971508
431,431,40.7591523,-73.97771359999999
432,432,40.75922699999999,-73.979807
433,433,40.76038500000001,-73.9766736
434,434,40.7603737,-73.979303
435,435,40.75760220000001,-73.9697027
437,437,40.760921200000006,-73.97264849999998
439,439,40.73708599999999,-73.9794735
440,440,40.7375552,-73.98086180000001
441,441,40.7374009,-73.97907430000001
442,442,40.73775970000001,-73.9835823
443,443,40.7401556,-73.979613
444,444,40.735228899999996,-73.9745506
445,445,40.73617550000001,-73.9793871
446,446,40.738859399999996,-73.97979740000001
457,457,40.762102,-73.963585
458,458,40.7585186,-73.96250040000001
462,462,40.7607044,-73.9614141
464,464,40.759498,-73.99585520000001
468,468,40.758208700000004,-73.9914165
481,481,40.707570200000006,-73.9629697
482,482,40.6797934,-73.99686059999998
483,483,40.6749024,-74.00014589999998
484,484,40.674229100000005,-74.0004613
485,485,40.6743995,-74.0005746
488,488,40.7632114,-73.9671918
494,494,40.708861600000006,-73.95964699999998
517,517,40.679598799999994,-73.95811680000001
518,518,40.6807604,-73.9615632
519,519,40.683569399999996,-73.966741
521,521,40.7257719,-73.9870533
533,533,40.66879929999999,-73.98479350000001
534,534,40.669081,-73.9795577
535,535,40.6685242,-73.98722159999998
536,536,40.668831,-73.98634969999998
537,537,40.6667361,-73.98870040000001
538,538,40.665887100000006,-73.9827032
544,544,40.6935473,-73.99079559999998
546,546,40.6926857,-73.9912741
547,547,40.6889079,-73.9929197
548,548,40.6899873,-73.9925028
549,549,40.69402109999999,-73.9923629
550,550,40.695034299999996,-73.99118370000001
551,551,40.6936178,-73.9908538
552,552,40.692945,-73.9927965
554,554,40.690517,-73.994427
568,568,40.7782493,-73.95622449999998
569,569,40.77626799999999,-73.95559519999998
570,570,40.7779795,-73.9564427
571,571,40.779471799999996,-73.95726690000001
572,572,40.77715560000001,-73.9549318
573,573,40.77548139999999,-73.95870759999998
575,575,40.777933600000004,-73.9564863
576,576,40.720944200000005,-74.00109090000001
577,577,40.7221049,-73.9969718
578,578,40.720896,-74.001037
579,579,40.7181504,-74.00104240000002
582,582,40.730971399999994,-73.9515
583,583,40.72999739999999,-73.9543571
584,584,40.727166,-73.953032
585,585,40.7292987,-73.95402419999998
586,586,40.72901569999999,-73.9590777
588,588,40.729783000000005,-73.9543436
589,589,40.727366499999995,-73.9532983
590,590,40.731399100000004,-73.9579718
591,591,40.729856,-73.95422090000001
592,592,40.73024189999999,-73.95172170000001
593,593,40.729828399999995,-73.95102170000001
594,594,40.726978499999994,-73.9524752
605,605,40.7326084,-73.9859402
613,613,40.7322869,-73.9854606
614,614,40.7688283,-73.98533559999998
616,616,40.7706618,-73.9877312
628,628,40.725100899999994,-73.9944187
645,645,40.743850200000004,-73.9881905
654,654,40.7250249,-73.9967877
665,665,40.74309829999999,-73.9839707
666,666,40.7462612,-73.97885140000001
667,667,40.7405123,-73.9865604
668,668,40.7420141,-73.98059119999998
673,673,40.7401761,-73.98592049999998
674,674,40.7402714,-73.98175490000001
675,675,40.74488039999999,-73.9790421
676,676,40.745244,-73.97768029999999
677,677,40.7425161,-73.97698359999998
679,679,40.7426592,-73.98270149999998
680,680,40.741977,-73.98110150000001
681,681,40.7439091,-73.97679980000001
682,682,40.7404657,-73.98426359999998
688,688,40.760914899999996,-73.99797190000001
693,693,40.761934600000004,-73.9984017
715,715,40.723856899999994,-74.0090199
725,725,40.732471000000004,-73.9965531
730,730,40.7160815,-73.99944680000002
746,746,40.677114700000004,-73.963776
747,747,40.776406200000004,-73.9470139
748,748,40.7746279,-73.9478032
750,750,40.776984000000006,-73.9460163
752,752,40.7768515,-73.9466593
759,759,40.774251,-73.951711
760,760,40.773944,-73.95494659999999
763,763,40.77334520000001,-73.95978659999999
764,764,40.77346379999999,-73.954615
766,766,40.7742862,-73.95548620000001
770,770,40.775530700000004,-73.9536622
781,781,40.744832,-73.97653299999999
792,792,40.7463304,-73.9779521
803,803,40.7183953,-73.9867451
815,815,40.6976157,-73.9331658
816,816,40.69760429999999,-73.9331965
817,817,40.69744159999999,-73.93308090000001
827,827,40.7048576,-74.01124589999998
840,840,40.754411299999994,-73.9736193
842,842,40.75391150000001,-73.971662
843,843,40.7546377,-73.9747113
844,844,40.7559074,-73.96819350000001
845,845,40.7558555,-73.96726249999998
846,846,40.7534048,-73.97435980000002
870,870,40.7180694,-73.9857444
871,871,40.681282,-73.994556
873,873,40.68545659999999,-73.9919391
874,874,40.683499499999996,-73.9955016
875,875,40.7924896,-73.94644869999998
876,876,40.79367310000001,-73.94392690000001
882,882,40.732794399999996,-73.98543029999998
888,888,40.733495899999994,-73.98678799999998
898,898,40.79427270000001,-73.9395658
899,899,40.790747499999995,-73.9435365
906,906,40.735654200000006,-73.9857942
921,921,40.7023453,-74.0105063
934,934,40.7167756,-74.01509639999998
939,939,40.6791214,-73.9822142
941,941,40.67801,-73.98223399999998
942,942,40.677904999999996,-73.98313870000001
943,943,40.676703999999994,-73.9837629
944,944,40.68305559999999,-73.9821116
958,958,40.7173818,-73.98314930000001
975,975,40.7191689,-74.01076090000001
979,979,40.70628809999999,-74.01318540000001
980,980,40.7045399,-74.0130866
981,981,40.7039279,-74.0129838
985,985,40.7559789,-73.997872
986,986,40.75678959999999,-73.99722349999998
996,996,40.81040149999999,-73.95242859999998
997,997,40.812745299999996,-73.95297939999998
998,998,40.7879766,-73.97513839999998
999,999,40.7887076,-73.9701936
1000,1000,40.7886528,-73.97094589999998
1001,1001,40.789916399999996,-73.97563670000001
1002,1002,40.78753579999999,-73.97113540000001
1004,1004,40.7909685,-73.9723625
1005,1005,40.78727620000001,-73.9749848
1006,1006,40.7920534,-73.96858780000001
1027,1027,40.6933053,-73.97959559999998
1034,1034,40.675641,-73.96010199999998
1036,1036,40.67171099999999,-73.9579042
1052,1052,40.68118489999999,-73.95536070000001
1053,1053,40.79326449999999,-73.966881
1054,1054,40.7939427,-73.9664251
1056,1056,40.7947723,-73.9636955
1104,1104,40.72716299999999,-73.94686300000001
1108,1108,40.771675099999996,-73.9499204
1109,1109,40.769443,-73.950875
1122,1122,40.76421029999999,-73.91515940000001
1123,1123,40.7635312,-73.9145185
1124,1124,40.7637868,-73.91046109999998
1125,1125,40.76324429999999,-73.91430679999998
1126,1126,40.763888,-73.915527
1127,1127,40.684081899999995,-74.0025343
1129,1129,40.705133700000005,-73.95803599999999
1131,1131,40.706639,-73.9546979
1133,1133,40.706284200000006,-73.9546555
1137,1137,40.76424319999999,-73.97761949999999
1139,1139,40.763301899999995,-73.97764289999998
1153,1153,40.7258277,-73.943209
1155,1155,40.7506925,-73.97478620000001
1158,1158,40.74752720000001,-73.97322709999999
1159,1159,40.74750890000001,-73.9742353
1161,1161,40.75211900000001,-73.9729739
1162,1162,40.7519142,-73.97388099999998
1163,1163,40.75131890000001,-73.976427
1164,1164,40.7509771,-73.977631
1165,1165,40.7474222,-73.9737368
1166,1166,40.7509164,-73.97545339999998
1168,1168,40.7516635,-73.9741712
1169,1169,40.75151059999999,-73.97128599999998
1200,1200,40.74464269999999,-73.98680429999999
1202,1202,40.6932684,-73.9710908
1203,1203,40.6934658,-73.9671828
1204,1204,40.6930559,-73.9706558
1205,1205,40.697573,-73.9694648
1212,1212,40.7370503,-73.9841102
1229,1229,40.7006827,-73.94114029999999
1230,1230,40.701485999999996,-73.9419472
1231,1231,40.701670899999996,-73.937291
1232,1232,40.701652200000005,-73.9373604
1233,1233,40.7011812,-73.9430773
1234,1234,40.7017086,-73.94069470000001
1250,1250,40.6963708,-73.9752524
1276,1276,40.77218189999999,-73.92060440000002
1277,1277,40.77524919999999,-73.91118309999999
1278,1278,40.7703677,-73.91876909999998
1279,1279,40.77479439999999,-73.91207519999998
1280,1280,40.769138,-73.91336199999998
1281,1281,40.7544525,-73.93382989999998
1282,1282,40.750304,-73.94045969999998
1283,1283,40.7554635,-73.94094989999998
1284,1284,40.7523625,-73.92967320000001
1285,1285,40.7522118,-73.9294403
1287,1287,40.75379999999999,-73.92842739999998
1289,1289,40.7398325,-73.98695140000001
1301,1301,40.74189260000001,-73.9869559
1311,1311,40.75482579999999,-73.9658511
1312,1312,40.75200359999999,-73.9702365
1314,1314,40.7537939,-73.9646219
1339,1339,40.696023700000005,-73.9939782
1347,1347,40.69528040000001,-73.99569799999998
1390,1390,40.742805499999996,-73.95269990000001
1391,1391,40.7434718,-73.95865699999999
1392,1392,40.742394,-73.95445269999998
1393,1393,40.740809999999996,-73.9523
1394,1394,40.7437554,-73.950654
1395,1395,40.7455534,-73.9558619
1396,1396,40.7459307,-73.95081510000001
1399,1399,40.6852742,-73.9772102
1400,1400,40.6834673,-73.9792554
1403,1403,40.7912278,-73.94452749999998
1404,1404,40.798392799999995,-73.942105
1409,1409,40.791205100000006,-73.94457539999998
1410,1410,40.79916179999999,-73.94142409999998
1489,1489,40.7927214,-73.9737275
1493,1493,40.78586000000001,-73.978144
1494,1494,40.78508,-73.97718400000002
1495,1495,40.792186,-73.97323899999998
1496,1496,40.785532,-73.9791575
1566,1566,40.6771607,-73.9300322
1567,1567,40.681873100000004,-73.9286455
1568,1568,40.675839,-73.93324960000002
1569,1569,40.79532349999999,-73.9716473
1570,1570,40.794210299999996,-73.9698745
1571,1571,40.793366000000006,-73.97235970000001
1575,1575,40.79508010000001,-73.97184909999999
1576,1576,40.79584029999999,-73.9687452
1579,1579,40.796336,-73.97017059999999
1581,1581,40.79127520000001,-73.95146249999998
1582,1582,40.790879499999996,-73.94747679999998
1585,1585,40.7053988,-73.93931119999998
1586,1586,40.782923800000006,-73.9788356
1589,1589,40.78250060000001,-73.980446
1592,1592,40.716061200000006,-73.9863902
1707,1707,40.7475989,-74.0046218
1710,1710,40.75368539999999,-73.9991637
1768,1768,40.80206619999999,-73.94903640000001
1769,1769,40.8027279,-73.95318379999998
1770,1770,40.80212989999999,-73.9491926
1771,1771,40.80269759999999,-73.9505901
1798,1798,40.764447499999996,-73.93298829999998
1803,1803,40.7205597,-73.9442086
1805,1805,40.7198079,-73.94093570000001
1824,1824,40.76478939999999,-73.9305176
1832,1832,40.6748734,-73.9566468
1833,1833,40.673339899999995,-73.95671750000001
1836,1836,40.6700509,-73.9583443
1856,1856,40.7526874,-73.9781948
1905,1905,40.80816970000001,-73.9457405
1920,1920,40.800590899999996,-73.94683309999998
1944,1944,40.766911,-73.9217736
1945,1945,40.7673808,-73.9220211
1946,1946,40.7662131,-73.91931740000001
1949,1949,40.7671021,-73.9209767
1950,1950,40.77142049999999,-73.9225951
1951,1951,40.766935499999995,-73.92098620000002
1953,1953,40.76723,-73.92273
1954,1954,40.765473799999995,-73.9186556
1961,1961,40.678682200000004,-73.9444316
1962,1962,40.6807102,-73.9501757
1963,1963,40.6784393,-73.9445121
1964,1964,40.68072120000001,-73.95191329999999
1965,1965,40.68019140000001,-73.94346709999998
1966,1966,40.6824061,-73.9435833
1967,1967,40.6798852,-73.9420458
1968,1968,40.6762473,-73.94978459999999
1971,1971,40.679475,-73.95361290000001
1975,1975,40.6805869,-73.9536791
1983,1983,40.73531,-73.95482600000003
1984,1984,40.7354391,-73.9548568
2104,2104,40.75760439999999,-73.9811412
2106,2106,40.7578691,-73.98091389999998
2107,2107,40.7593755,-73.9799726
2108,2108,40.757619500000004,-73.97945610000002
2109,2109,40.75509479999999,-73.9799434
2110,2110,40.760037200000006,-73.9817297
2114,2114,40.7577822,-73.98171119999998
2134,2134,40.74502469999999,-73.9341085
2135,2135,40.744795,-73.9301438
2136,2136,40.7427897,-73.9355578
2139,2139,40.71505519999999,-73.9829568
2181,2181,40.7173431,-73.9805468
2191,2191,40.782545,-73.9573954
2202,2202,40.7689672,-73.92546180000001
2203,2203,40.7689393,-73.92548719999998
2204,2204,40.7659317,-73.92650379999998
2205,2205,40.7689813,-73.9254964
2215,2215,40.698211799999996,-73.949637
2221,2221,40.666448700000004,-73.95757409999999
2222,2222,40.665319200000006,-73.9566685
2224,2224,40.66819479999999,-73.9591236
2226,2226,40.669149600000004,-73.9503457
2227,2227,40.667324900000004,-73.95092059999999
2240,2240,40.761309000000004,-73.93009719999998
2241,2241,40.761573999999996,-73.92609999999998
2242,2242,40.76144739999999,-73.93135269999998
2243,2243,40.758898200000004,-73.9258536
2244,2244,40.75605059999999,-73.9289142
2245,2245,40.756926799999995,-73.9307465
2246,2246,40.7556343,-73.9274693
2247,2247,40.758338200000004,-73.924798
2248,2248,40.75974769999999,-73.93171729999999
2249,2249,40.76177619999999,-73.9257853
2259,2259,40.70361389999999,-73.94739779999998
2260,2260,40.703134399999996,-73.9449194
2269,2269,40.6896893,-73.97802279999998
2345,2345,40.68960420000001,-73.96543659999998
2364,2364,40.759881899999996,-73.96733789999998
2462,2462,40.79976419999999,-73.9598318
2516,2516,40.81504930000001,-73.9581163
2517,2517,40.817589399999996,-73.95652989999998
2527,2527,40.759004899999994,-73.9379864
2622,2622,40.6614662,-73.96097890000001
2630,2630,40.76308869999999,-73.92822070000001
2631,2631,40.7630044,-73.9280038
2632,2632,40.762775399999995,-73.92743279999998
2636,2636,40.7612357,-73.92352149999998
2662,2662,40.745546000000004,-73.9889518
2700,2700,40.68872400000001,-73.9363309
2716,2716,40.7028129,-73.9873187
2717,2717,40.703166100000004,-73.99171129999998
2727,2727,40.760217,-73.92200729999998
2728,2728,40.758721400000006,-73.9188576
2729,2729,40.75673099999999,-73.92047
2730,2730,40.7599547,-73.92080940000001
2732,2732,40.7570421,-73.920735
2733,2733,40.759367499999996,-73.9202143
2735,2735,40.759391,-73.919358
2770,2770,40.80612610000001,-73.9544781
2821,2821,40.676320600000004,-73.94168669999998
2864,2864,40.72309589999999,-73.93882959999998
2869,2869,40.6630301,-73.98457540000001
2870,2870,40.6603316,-73.9839449
2949,2949,40.786784399999995,-73.94191400000003
3023,3023,40.77094,-73.903717
3024,3024,40.7681591,-73.90742790000002
3025,3025,40.7706365,-73.90848679999998
3026,3026,40.7706317,-73.9084996
3027,3027,40.77056519999999,-73.9071036
3028,3028,40.769481,-73.9097187
3029,3029,40.774381899999995,-73.90794749999998
3030,3030,40.774449800000006,-73.90786290000001
3031,3031,40.771175299999996,-73.9032562
3133,3133,40.7695316,-73.92749350000001
3152,3152,40.69763089999999,-73.97098260000001
3174,3174,40.671956,-73.9775425
3216,3216,40.761177,-73.9163915
3260,3260,40.69805809999999,-73.96174359999998
3348,3348,40.8051431,-73.9546098
3351,3351,40.804509100000004,-73.9551046
3352,3352,40.8048198,-73.9547643
3366,3366,40.66429189999999,-73.99016739999998
3468,3468,40.7394217,-73.93435939999998
3470,3470,40.776141700000004,-73.91022439999998
3471,3471,40.7787624,-73.9146434
3473,3473,40.7774172,-73.91695240000001
3576,3576,40.77188599999999,-73.92410699999998
3577,3577,40.7720157,-73.9243788
3578,3578,40.7720251,-73.92484379999998
3604,3604,40.752336299999996,-73.98075039999998
3615,3615,40.752066,-73.98019099999998
3772,3772,40.757386,-73.939516
4487,4487,40.75632,-73.91286099999998
4901,4901,40.6570291,-74.0062293
4958,4958,40.8165987,-73.9473189
5170,5170,40.7587734,-73.9533349
5215,5215,40.702155,-73.9556941
5312,5312,40.7042764,-73.95778229999998
5316,5316,40.7033226,-73.95774890000001
5318,5318,40.7028342,-73.957166
5398,5398,40.6567563,-73.9777847
5437,5437,40.6449136,-74.02099229999999
5438,5438,40.6436249,-74.0121408
5439,5439,40.6458446,-74.0170579
5440,5440,40.644368,-74.011698
